"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",-0.098813,0.0090817,-0.37872,0.7115,0.8683,-5.0058
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",-0.18744,0.81708,-0.36543,0.72114,0.87765,-5.009
"X1__412.97314__.M.K..__Unknown",-0.1587,0.30979,-0.35966,0.72534,0.87868,-5.0103
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.15785,0.20977,-0.35546,0.72841,0.87868,-5.0112
"X0.987__323.98068000000001__.M.K..__Unknown",-0.14264,-0.039744,-0.35542,0.72843,0.87868,-5.0113
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",0.22542,0.17014,0.35339,0.72992,0.87868,-5.0117
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",-0.088053,0.20739,-0.3472,0.73444,0.88117,-5.0131
"X1.458__366.00011999999998__.M.H..__Unknown",-0.31054,-0.16367,-0.34304,0.73749,0.88117,-5.014
"X4.884__225.11256__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.09018,-0.1467,0.3424,0.73796,0.88117,-5.0142
"X4.166__427.65363000000002__.M.2H.2.__Unknown",0.45389,-0.99451,0.33866,0.74071,0.88208,-5.015
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.26654,-0.68545,0.3347,0.74362,0.88317,-5.0158
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",-0.15618,-0.72614,-0.32947,0.74747,0.88362,-5.0169
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",0.095403,-0.26031,0.32877,0.74799,0.88362,-5.0171
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",0.086305,0.031148,0.32193,0.75304,0.88722,-5.0185
"X0.894__190.97855000000001__.M.H..__Unknown",-0.14761,-0.25313,-0.31756,0.75626,0.88866,-5.0194
"X8.208__523.39435000000003__.M.H..__Unknown",0.15626,1.0204,0.30637,0.76457,0.89009,-5.0217
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.26422,-0.35405,-0.30588,0.76493,0.89009,-5.0217
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",0.83261,-3.1991,0.30546,0.76524,0.89009,-5.0218
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",0.055962,-0.016041,0.30467,0.76582,0.89009,-5.022
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",0.14904,-1.2122,0.30238,0.76753,0.89009,-5.0224
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.064817,-0.8025,0.29856,0.77037,0.89105,-5.0232
"X3.754__557.22240999999997__.M.H..__Unknown",0.27308,-1.2047,0.28537,0.78022,0.8999,-5.0256
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",-0.2021,0.2628,-0.28279,0.78215,0.8999,-5.0261
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",0.36083,-1.5744,0.28017,0.78411,0.8999,-5.0266
"X0.734__134.1172__.M.H..__Unknown",0.10856,-0.085733,0.27412,0.78865,0.90234,-5.0277
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",0.19837,0.99456,0.2719,0.79031,0.90234,-5.0281
"X3.486__240.14878999999999__.M.H..__Unknown",-0.090543,-1.0315,-0.26848,0.79288,0.90295,-5.0286
"X6.116__356.35174999999998__.M.H..__Unknown",-0.14745,-0.22455,-0.25077,0.80622,0.91028,-5.0316
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.1167,-2.1641,0.24775,0.80851,0.91028,-5.0321
"X1.223__176.96213__.M.H..__Unknown",0.11466,0.21151,0.24722,0.80891,0.91028,-5.0322
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",0.14856,-1.5399,0.24664,0.80934,0.91028,-5.0323
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",-0.095513,0.29136,-0.24588,0.80992,0.91028,-5.0324
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",-0.62996,-0.31118,-0.24173,0.81307,0.91028,-5.033
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",-0.081031,0.0064143,-0.2376,0.81619,0.91028,-5.0337
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.10901,-0.028115,-0.23691,0.81671,0.91028,-5.0338
"X0.984__247.03163000000001__.M.H..__w.o.MS2.columbianetin",0.070698,0.091235,0.23546,0.81782,0.91028,-5.034
"X7.121__394.34579000000002__.M.H..__Unknown",0.1588,-1.3495,0.22613,0.8249,0.91586,-5.0354
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.15761,-1.6235,-0.21322,0.83472,0.9225,-5.0372
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",-0.078962,-5.7468,-0.21281,0.83504,0.9225,-5.0373
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",0.056207,-0.0050954,0.20146,0.84371,0.92976,-5.0388
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",-0.042167,-0.81002,-0.19778,0.84652,0.92998,-5.0393
"X0.588__93.04522__.M.H..__Unknown",-0.03167,-0.022107,-0.19561,0.84818,0.92998,-5.0395
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",0.068981,-1.1935,0.19297,0.8502,0.92998,-5.0399
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",0.26918,-3.8246,0.18437,0.85679,0.93488,-5.0409
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",-0.077966,-0.37452,-0.17791,0.86175,0.93798,-5.0417
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",-0.077514,0.089529,-0.17137,0.86678,0.94114,-5.0424
"X0.692__316.98538000000002__.M.K..__Unknown",-0.16689,1.2576,-0.1657,0.87115,0.94268,-5.043
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",-0.083422,0.62595,-0.164,0.87246,0.94268,-5.0432
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",-0.064393,-0.13658,-0.15397,0.88019,0.94723,-5.0443
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",-0.044861,-1.0918,-0.15299,0.88095,0.94723,-5.0443
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.13609,0.7067,-0.14653,0.88593,0.94857,-5.045
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",0.072624,0.30209,0.14583,0.88647,0.94857,-5.045
"X1.719__168.95728__.M.H..__Unknown",-0.077617,-0.056212,-0.14193,0.88949,0.9492,-5.0454
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",0.13932,0.089045,0.13952,0.89135,0.9492,-5.0456
"X1.609__276.14343000000002__.M.H.H2O..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1286",0.16831,1.287,0.12669,0.90128,0.95626,-5.0467
"X3.655__396.15850999999998__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.11792,-0.66581,-0.12538,0.90229,0.95626,-5.0468
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",0.039953,0.51484,0.11784,0.90814,0.96016,-5.0474
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",0.039821,0.31394,0.11215,0.91256,0.96253,-5.0479
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.035245,-1.0998,-0.1064,0.91702,0.96494,-5.0483
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",0.036465,-0.54158,0.1025,0.92005,0.96584,-5.0485
"X0.588__268.02832000000001__.M.Na..__Unknown",-0.023501,-0.35869,-0.090697,0.92923,0.97316,-5.0493
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.022297,-0.75869,0.081276,0.93656,0.97853,-5.0498
"X0.738__228.96952999999999__.M.H..__Unknown",-0.016077,-0.29527,-0.073852,0.94234,0.98076,-5.0502
"X0.589__110.07162__.M.H..__Unknown",-0.01121,0.019978,-0.072851,0.94312,0.98076,-5.0502
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",-0.039896,-0.066674,-0.066204,0.9483,0.98384,-5.0505
"X3.599__499.16753999999997__.M.H..__w.o.MS2.Mundulone.Acetate",-0.069063,0.14645,-0.06091,0.95243,0.98581,-5.0507
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",0.030174,0.54457,0.055171,0.95691,0.98814,-5.0509
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",0.010498,-0.21157,0.047419,0.96296,0.9918,-5.0512
"X0.861__136.93008__.M.H.H2O..__Unknown",-0.020082,0.019762,-0.043911,0.9657,0.9918,-5.0513
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",-0.014331,-0.73297,-0.037037,0.97106,0.9918,-5.0515
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",-0.018455,0.24345,-0.036199,0.97172,0.9918,-5.0515
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",-0.072896,-1.7135,-0.034154,0.97331,0.9918,-5.0516
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",0.01105,-0.067432,0.030724,0.97599,0.9918,-5.0516
"X0.831__168.94781__.M.H..__Unknown",0.014562,0.55926,0.030298,0.97633,0.9918,-5.0516
"X1.013__63.006399999999999__.M.H..__Unknown",0.0048094,0.10724,0.027689,0.97836,0.9918,-5.0517
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",-0.032243,1.1249,-0.023452,0.98167,0.99237,-5.0518
"X5.457__228.19637__.M.H..__Unknown",0.0053146,-0.77199,0.021227,0.98341,0.99237,-5.0518
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",-0.0028001,0.00098861,-0.016222,0.98732,0.99406,-5.0518
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",-0.00093495,-0.028665,-0.0044177,0.99655,0.99995,-5.0519
"X0.802__234.05477999999999__.M.H..__Unknown",-0.0020901,-4.1392,-0.0017615,0.99862,0.99995,-5.0519
"X6.536__315.15991000000002__.M.Na..__w.o.MS2.Safranin..LC.ESI.QTOF..MS2..CE",2.855e-05,0.11934,6.876e-05,0.99995,0.99995,-5.0519
