"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",-0.18956,0.12615,-0.32954,0.75017,0.91289,-4.6172
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",-0.083038,-0.0020301,-0.32748,0.75167,0.91289,-4.6173
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",0.11363,-0.30977,0.32682,0.75216,0.91289,-4.6173
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",-0.12401,0.34682,-0.31704,0.7593,0.91904,-4.6174
"X4.884__225.11256__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.14831,-0.091303,0.31229,0.76277,0.92072,-4.6175
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",-0.079365,1.6042,-0.30728,0.76644,0.92264,-4.6176
"X8.786__561.46898999999996__.M.Na..__Unknown",0.17991,0.403,0.30446,0.76852,0.92264,-4.6176
"X6.675__501.08786__.M.K..__w.o.MS2.6...6.8.dihydroxy.7.methoxy.3.methyl.1.oxo.3.4.dihydroisochromen.4.yl.oxy..4.8.dihydroxy.7.methoxy.3.methyl.3.4.dihydroisochromen.1.one",-0.26716,-5.6116,-0.29502,0.77546,0.92845,-4.6178
"X1.009__419.05493000000001__.M.Na..__Unknown",-0.082935,0.51046,-0.29143,0.7781,0.92911,-4.6179
"X5.679__393.28789999999998__.M.H..__Unknown",0.1448,0.34105,0.28698,0.78139,0.93053,-4.6179
"X7.121__394.34579000000002__.M.H..__Unknown",-0.16636,-1.6372,-0.28141,0.78551,0.93292,-4.618
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",0.088825,-0.35114,0.26852,0.79506,0.93589,-4.6182
"X0.579__367.96352999999999__.M.K..__Unknown",-0.10333,-0.11284,-0.26665,0.79645,0.93589,-4.6182
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",-0.27104,-0.60355,-0.26661,0.79648,0.93589,-4.6182
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",0.11918,-0.066587,0.25758,0.80321,0.93589,-4.6184
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",-0.08797,0.078038,-0.25107,0.80806,0.93589,-4.6184
"X7.534__533.21123999999998__.M.H..__Unknown",0.1315,0.36206,0.25098,0.80813,0.93589,-4.6185
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",0.11198,0.67373,0.24935,0.80935,0.93589,-4.6185
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.083447,0.043276,0.24555,0.81218,0.93589,-4.6185
"X5.073__511.68524000000002__.M.2H.2.__Unknown",0.1719,0.35617,0.24258,0.81441,0.93589,-4.6186
"X1.482__113.10822__.M.H..__Unknown",-0.078648,-0.13445,-0.24227,0.81464,0.93589,-4.6186
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.15971,0.12479,-0.23789,0.81792,0.93589,-4.6186
"X6.138__299.16370000000001__.M.H..__w.o.MS2.MLS002154028.01.Trimeprazine.tartrate4330.99.8",0.20212,-0.22767,0.23752,0.8182,0.93589,-4.6186
"X0.58__299.97570999999999__.M.K..__Unknown",-0.068636,0.14948,-0.2375,0.81821,0.93589,-4.6186
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",-0.10347,1.0538,-0.23622,0.81917,0.93589,-4.6186
"X1.153__163.01883000000001__.M.H..__Unknown",-0.13784,0.12089,-0.23552,0.8197,0.93589,-4.6187
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",-0.10211,0.97062,-0.22967,0.82409,0.938,-4.6187
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",-0.17751,1.1828,-0.22742,0.82578,0.938,-4.6188
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.075731,-0.3315,0.22387,0.82845,0.93838,-4.6188
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.051885,0.041154,0.2204,0.83105,0.93838,-4.6188
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.065181,0.099819,0.21852,0.83247,0.93838,-4.6189
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.43943,-1.192,-0.2135,0.83626,0.94026,-4.6189
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",-0.11702,-0.5532,-0.20714,0.84106,0.94059,-4.619
"X4.648__540.18829000000005__.M.H..__Unknown",-0.39025,-0.45037,-0.20547,0.84231,0.94059,-4.619
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.18403,-2.3171,0.20467,0.84292,0.94059,-4.619
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",-0.34855,-0.45597,-0.19127,0.85306,0.94528,-4.6192
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.11359,-0.0041122,0.18998,0.85404,0.94528,-4.6192
"X0.831__168.94781__.M.H..__Unknown",0.15625,0.96777,0.18664,0.85657,0.94528,-4.6192
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",-0.082919,-0.077467,-0.18256,0.85967,0.94528,-4.6193
"X0.737__276.99448000000001__.M.H..__Unknown",-0.14099,1.1727,-0.18113,0.86075,0.94528,-4.6193
"X0.582__284.00042999999999__.M.Na..__Unknown",-0.051618,-0.12447,-0.17888,0.86246,0.94528,-4.6193
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",0.049671,-0.57166,0.17794,0.86317,0.94528,-4.6193
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",-0.047752,-0.17218,-0.17433,0.86592,0.94528,-4.6193
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",-0.098013,0.13807,-0.17379,0.86633,0.94528,-4.6193
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.044468,0.091136,0.16766,0.871,0.9455,-4.6194
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",0.48891,0.34036,0.16414,0.87367,0.9455,-4.6194
"X1.008__87.02569__.M.H..__Unknown",-0.041265,0.13565,-0.16284,0.87467,0.9455,-4.6194
"X3.655__396.15850999999998__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.2578,-0.55164,-0.16231,0.87507,0.9455,-4.6194
"X0.588__268.02832000000001__.M.Na..__Unknown",0.06486,-0.34024,0.15696,0.87915,0.9476,-4.6195
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",-0.38908,-1.885,-0.15285,0.88228,0.94867,-4.6195
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",-0.044384,-0.31286,-0.1396,0.89241,0.95724,-4.6196
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",0.11059,0.36816,0.13478,0.8961,0.95867,-4.6197
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",0.040381,-0.12522,0.13221,0.89807,0.95867,-4.6197
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",0.032412,0.09285,0.12655,0.9024,0.95916,-4.6197
"X0.986__267.02999999999997__.M.Na..__Unknown",-0.042958,0.37233,-0.12332,0.90488,0.95916,-4.6198
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",-0.031911,0.12065,-0.12273,0.90534,0.95916,-4.6198
"X0.579__274.88242000000002__.M.K..__Unknown",0.034874,0.18193,0.12031,0.90719,0.95916,-4.6198
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",-0.058699,0.38725,-0.11186,0.91368,0.96008,-4.6198
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",-0.08337,-2.6149,-0.11148,0.91397,0.96008,-4.6198
"X6.291__293.21749999999997__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",0.060899,-0.016597,0.10773,0.91685,0.96008,-4.6198
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",0.043597,0.34055,0.10764,0.91692,0.96008,-4.6199
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",0.33207,-6.1733,0.10506,0.9189,0.96008,-4.6199
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",-0.032713,-0.82808,-0.093111,0.9281,0.96493,-4.6199
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",0.11068,1.3397,0.091446,0.92938,0.96493,-4.6199
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.035822,-0.88667,-0.088789,0.93142,0.96493,-4.62
"X0.428__136.93093999999999__.M.H..__Unknown",0.03907,0.42258,0.087609,0.93233,0.96493,-4.62
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",-0.036171,-0.094876,-0.084872,0.93444,0.96493,-4.62
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",0.072626,-0.063357,0.077492,0.94013,0.96631,-4.62
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",0.04802,0.31735,0.07748,0.94014,0.96631,-4.62
"X0.579__351.98876999999999__.M.Na..__Unknown",-0.025877,-0.32548,-0.070767,0.94531,0.96777,-4.62
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.027146,-0.13127,-0.069968,0.94593,0.96777,-4.62
"X0.579__451.92700000000002__.M.K..__Unknown",-0.033402,0.055237,-0.065926,0.94905,0.96873,-4.62
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.021832,-1.3607,0.049406,0.9618,0.97885,-4.6201
"X5.676__292.26431000000002__.M.H..__Unknown",-0.020986,-0.035656,-0.046301,0.9642,0.97885,-4.6201
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",0.014626,-0.21132,0.044496,0.9656,0.97885,-4.6201
"X0.921__84.04513__.M.H.H2O..__Unknown",0.0092551,-0.55499,0.037229,0.97121,0.9823,-4.6201
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",-0.01297,-1.9597,-0.027403,0.97881,0.98583,-4.6201
"X3.921__481.21181999999999__.M.H..__Unknown",-0.022462,-0.54089,-0.026959,0.97915,0.98583,-4.6201
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.011375,-0.90668,0.013582,0.98949,0.99398,-4.6202
"X1.685__176.07056__.M.H..__w.o.MS2.3.Indoleacetic.acid..CE0..SEOVTRFCIGRIMH.UHFFFAOYSA.N",-0.0036739,-0.52449,-0.0080526,0.99377,0.99602,-4.6202
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",0.00014807,-0.69792,0.00043386,0.99966,0.99966,-4.6202
