"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.58__258.90069999999997__.M.Na..__Unknown",-0.049015,-0.098685,-0.19608,0.84847,0.99426,-4.6359
"X7.181__362.30333999999999__.M.H..__w.o.MS2.NCGC00386000.01.3.pentadecylbenzene.1.2.diol",0.11559,0.023093,0.19598,0.84855,0.99426,-4.6359
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",0.076751,-0.45445,0.19567,0.84878,0.99426,-4.6359
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",-0.29782,-0.76343,-0.19135,0.85208,0.99426,-4.636
"X0.986__267.02999999999997__.M.Na..__Unknown",0.085526,0.55681,0.1883,0.8544,0.99426,-4.636
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",-0.032386,-0.6043,-0.18595,0.8562,0.99426,-4.6361
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.11787,-3.0232,0.18262,0.85874,0.99426,-4.6361
"X1.009__519.01464999999996__.M.H..__Unknown",-0.14446,0.1262,-0.1756,0.86411,0.99426,-4.6362
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",0.043168,-0.20878,0.17548,0.8642,0.99426,-4.6362
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",-0.072134,0.073987,-0.17367,0.86559,0.99426,-4.6363
"X6.062__249.18491__.M.H..__w.o.MS2.NCGC00380110.01_C16H26O3_1.Propanone..3.hydroxy.1...1R.2R.4aR.6S.8aS..1.2.4a.5.6.7.8.8a.octahydro.2.hydroxy.1.2.6.trimethyl.1.naphthalenyl..",0.053944,-0.081808,0.1724,0.86656,0.99426,-4.6363
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",-0.082738,0.49343,-0.17199,0.86687,0.99426,-4.6363
"X0.737__276.99448000000001__.M.H..__Unknown",0.088254,1.1713,0.1665,0.87108,0.99426,-4.6364
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",0.039973,0.23117,0.15834,0.87734,0.99426,-4.6365
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",0.050873,-1.2994,0.15541,0.87959,0.99426,-4.6365
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",-0.043936,0.64168,-0.15148,0.88261,0.99426,-4.6366
"X1.008__357.02609000000001__.M.H.H2O..__w.o.MS2..E..1.4.bis.4.hydroxy.3.methoxyphenyl..2.3.dimethylbut.2.ene.1.4.dione",0.041063,0.93472,0.1472,0.8859,0.99426,-4.6366
"X0.921__84.04513__.M.H.H2O..__Unknown",0.028497,-0.66685,0.14698,0.88607,0.99426,-4.6366
"X7.569__376.30083999999999__.M.K..__Unknown",-0.097746,-0.8751,-0.14598,0.88683,0.99426,-4.6366
"X0.802__234.05477999999999__.M.H..__Unknown",0.24059,-4.1502,0.1453,0.88736,0.99426,-4.6367
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",-0.067119,-0.12467,-0.14325,0.88894,0.99426,-4.6367
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.10675,-0.83465,0.14274,0.88932,0.99426,-4.6367
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",-0.033991,-0.37155,-0.13735,0.89348,0.99426,-4.6368
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.04138,-0.34135,0.13626,0.89432,0.99426,-4.6368
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",0.027463,-0.15771,0.13527,0.89508,0.99426,-4.6368
"X6.442__411.09656__.M.Na..__Unknown",-0.077476,-3.9754,-0.13343,0.89649,0.99426,-4.6368
"X0.788__252.92823999999999__.M.H..__Unknown",-0.059928,0.32068,-0.13151,0.89798,0.99426,-4.6368
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",0.031197,0.22234,0.13063,0.89865,0.99426,-4.6368
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",-0.027542,-0.31214,-0.12861,0.90022,0.99426,-4.6369
"X7.534__533.21123999999998__.M.H..__Unknown",-0.056431,0.28683,-0.1278,0.90084,0.99426,-4.6369
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",0.20292,-3.3117,0.1266,0.90176,0.99426,-4.6369
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",0.027361,0.23981,0.12282,0.90468,0.99426,-4.6369
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.037399,-0.61156,0.12184,0.90544,0.99426,-4.6369
"X7.533__371.32468__.M.H..__Unknown",0.024582,-0.19153,0.12118,0.90594,0.99426,-4.6369
"X0.588__268.02832000000001__.M.Na..__Unknown",0.036795,-0.32738,0.11597,0.90997,0.99426,-4.637
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",-0.032359,-0.22582,-0.11452,0.91109,0.99426,-4.637
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",0.13079,0.5748,0.10947,0.91499,0.99426,-4.6371
"X6.46__214.22044__.M.H..__Unknown",-0.028387,0.15809,-0.10776,0.91631,0.99426,-4.6371
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",-0.063607,-3.2663,-0.10404,0.91919,0.99426,-4.6371
"X0.738__228.96952999999999__.M.H..__Unknown",0.026409,-0.25552,0.099521,0.92269,0.99426,-4.6372
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.032042,-0.64036,0.096862,0.92475,0.99426,-4.6372
"X5.97__318.29723999999999__.M.H..__w.o.MS2.Phytosphingosine..not.validated..isomer.of.1696...PlaSMA.ID.1697",0.048158,-0.4963,0.095921,0.92548,0.99426,-4.6372
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",-0.02439,0.070268,-0.095894,0.9255,0.99426,-4.6372
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.02634,-0.23837,-0.093754,0.92715,0.99426,-4.6372
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",0.029921,-0.30578,0.092244,0.92832,0.99426,-4.6372
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",-0.033178,-0.33512,-0.088071,0.93156,0.99426,-4.6373
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",-0.025201,-1.1259,-0.083525,0.93508,0.99426,-4.6373
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",-0.022363,0.22469,-0.080827,0.93717,0.99426,-4.6373
"X1.685__176.07056__.M.H..__w.o.MS2.3.Indoleacetic.acid..CE0..SEOVTRFCIGRIMH.UHFFFAOYSA.N",0.030216,-0.27436,0.079187,0.93844,0.99426,-4.6373
"X6.063__347.14053000000001__.M.Na..__w.o.MS2.N..3.4.dimethoxyphenethyl..1H.indole.3.carboxamide",0.012511,-0.25956,0.065938,0.94873,0.99426,-4.6374
"X0.611__99.093209999999999__.M.H..__Unknown",-0.020073,0.022989,-0.064226,0.95005,0.99426,-4.6374
"X3.921__481.21181999999999__.M.H..__Unknown",0.037609,-0.67106,0.063184,0.95086,0.99426,-4.6374
"X6.675__501.08786__.M.K..__w.o.MS2.6...6.8.dihydroxy.7.methoxy.3.methyl.1.oxo.3.4.dihydroisochromen.4.yl.oxy..4.8.dihydroxy.7.methoxy.3.methyl.3.4.dihydroisochromen.1.one",0.048752,-5.1431,0.06104,0.95253,0.99426,-4.6374
"X2.433__188.07315__.M.H..__w.o.MS2.MLS001048891.01.methyl.quinoline.2.carboxylate",-0.013023,0.26051,-0.059992,0.95334,0.99426,-4.6374
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",0.020481,-0.37497,0.054197,0.95784,0.99426,-4.6375
"X6.138__299.16370000000001__.M.H..__w.o.MS2.MLS002154028.01.Trimeprazine.tartrate4330.99.8",0.034241,-0.49846,0.049696,0.96134,0.99426,-4.6375
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",-0.011526,-0.10997,-0.046124,0.96412,0.99426,-4.6375
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",-0.020304,-0.84983,-0.045501,0.9646,0.99426,-4.6375
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",0.014165,0.73303,0.045177,0.96485,0.99426,-4.6375
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",0.044621,-3.8631,0.04452,0.96537,0.99426,-4.6375
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.010571,-0.71335,-0.040965,0.96813,0.99426,-4.6375
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",0.016048,-0.38754,0.036699,0.97145,0.99426,-4.6375
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",-0.010659,0.93372,-0.034286,0.97332,0.99426,-4.6375
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",0.080438,-1.7111,0.03293,0.97438,0.99426,-4.6375
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",0.0089649,-0.24268,0.032534,0.97469,0.99426,-4.6376
"X1.049__170.08148__.M.H..__w.o.MS2.PYRIDOXINE",0.0091052,0.3501,0.028763,0.97762,0.99426,-4.6376
"X7.121__394.34579000000002__.M.H..__Unknown",-0.017953,-1.4182,-0.02843,0.97788,0.99426,-4.6376
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",-0.0055508,0.018804,-0.026395,0.97946,0.99426,-4.6376
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",0.0049386,0.21522,0.022573,0.98243,0.99426,-4.6376
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",-0.0041383,-0.016959,-0.021017,0.98365,0.99426,-4.6376
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",0.0069284,-1.0762,0.018908,0.98529,0.99426,-4.6376
"X7.034__351.32303000000002__.M.H..__Unknown",0.007472,0.48388,0.012386,0.99036,0.99542,-4.6376
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",0.0059373,-0.027,0.011538,0.99102,0.99542,-4.6376
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",0.0030132,-0.36307,0.008777,0.99317,0.99542,-4.6376
"X1.609__276.14343000000002__.M.H.H2O..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1286",-0.00064912,1.1517,-0.00098279,0.99924,0.99924,-4.6376
