"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.77__176.09348__.M.H..__Unknown",-0.15503,-2.4477,-0.23685,0.81974,0.97928,-4.6268
"X5.958__332.33548000000002__.M.H..__Unknown",0.072958,-0.24693,0.23032,0.82461,0.97928,-4.6269
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.18874,-0.036887,-0.2279,0.82642,0.97928,-4.627
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",0.088895,-0.16716,0.22639,0.82754,0.97928,-4.627
"X0.72__113.00005__.M.H..__Unknown",0.055576,-0.026792,0.22338,0.82979,0.97928,-4.6271
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",0.092287,0.70239,0.21799,0.83383,0.97928,-4.6271
"X1.008__337.05840999999998__.M.K..__w.o.MS2.Velutin",-0.076061,1.0491,-0.21788,0.8339,0.97928,-4.6271
"X0.695__325.11284999999998__.M.H.H2O..__w.o.MS2.Disaccharide.Hex.Hex...PlaSMA.ID.1741",0.1707,-2.3209,0.21676,0.83475,0.97928,-4.6272
"X0.737__276.99448000000001__.M.H..__Unknown",-0.15621,0.99626,-0.21574,0.83551,0.97928,-4.6272
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.084823,-0.61323,-0.21455,0.8364,0.97928,-4.6272
"X7.219__311.25344999999999__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.077204,0.0038797,-0.20577,0.84299,0.97928,-4.6273
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",-0.059028,0.58438,-0.20365,0.84458,0.97928,-4.6274
"X6.46__214.22044__.M.H..__Unknown",0.075725,0.10843,0.20249,0.84545,0.97928,-4.6274
"X5.693__239.16209000000001__.M.H..__w.o.MS2.3.hydroxy.5.5.8a.trimethyl.3.4.4a.6.7.8.hexahydronaphthalene.2.carboxylic.acid",-0.057566,-0.94074,-0.2023,0.8456,0.97928,-4.6274
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.096852,-0.63886,-0.20015,0.84721,0.97928,-4.6274
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",-0.094418,-0.010132,-0.19891,0.84814,0.97928,-4.6274
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",-0.040588,0.01065,-0.19824,0.84865,0.97928,-4.6274
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",0.52149,-2.2473,0.1975,0.8492,0.97928,-4.6275
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",0.24602,0.075047,0.19595,0.85037,0.97928,-4.6275
"X0.579__351.98876999999999__.M.Na..__Unknown",0.06111,-0.21868,0.19217,0.85322,0.97928,-4.6275
"X0.58__493.00060999999999__.M.K..__Unknown",0.09557,0.84859,0.191,0.8541,0.97928,-4.6276
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",0.054798,-0.34668,0.19065,0.85436,0.97928,-4.6276
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",-0.10671,-0.29119,-0.18558,0.85818,0.97928,-4.6276
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",-0.16139,-0.010657,-0.18158,0.8612,0.97928,-4.6277
"X1.913__184.16908000000001__.M.H..__Unknown",-0.056893,-0.31555,-0.17226,0.86824,0.97928,-4.6278
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.098765,-0.15504,-0.17098,0.86921,0.97928,-4.6278
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",0.056746,-0.41334,0.16926,0.87051,0.97928,-4.6278
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",-0.08046,0.29121,-0.16717,0.8721,0.97928,-4.6279
"X0.894__190.97855000000001__.M.H..__Unknown",0.094889,-0.19448,0.16679,0.87238,0.97928,-4.6279
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.08186,-0.3707,-0.16621,0.87282,0.97928,-4.6279
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",0.20646,1.6205,0.16496,0.87377,0.97928,-4.6279
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",-0.29236,-2.8394,-0.16182,0.87615,0.97928,-4.6279
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",0.078192,0.098518,0.1575,0.87942,0.97928,-4.628
"X7.123__365.34528__.M.H..__w.o.MS2.Heneicosanoic.acid..21.0.",-0.11873,0.69902,-0.1567,0.88003,0.97928,-4.628
"X5.159__540.68871999999999__.M.2H.2.__Unknown",0.088864,0.58943,0.15547,0.88096,0.97928,-4.628
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",-0.075135,-1.2874,-0.15254,0.88318,0.97928,-4.628
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",0.050038,0.28039,0.15117,0.88422,0.97928,-4.6281
"X6.188__346.33013999999997__.M.H..__w.o.MS2.icos.19.ene.1.2.4.triol",0.077489,-1.1347,0.1481,0.88655,0.97941,-4.6281
"X0.593__294.02681999999999__.M.H..__Unknown",-0.10071,-0.80155,-0.14474,0.88911,0.97979,-4.6281
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",0.06246,-0.37897,0.13448,0.89691,0.98097,-4.6282
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.091101,-0.58528,-0.12911,0.901,0.98097,-4.6283
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",-0.030689,-0.020413,-0.12577,0.90355,0.98097,-4.6283
"X2.905__234.20707999999999__.M.H..__Unknown",0.025745,-0.0024139,0.12331,0.90543,0.98097,-4.6283
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",0.069789,-0.8114,0.11957,0.90827,0.98097,-4.6284
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.096029,0.50718,-0.11852,0.90908,0.98097,-4.6284
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.02583,-0.064337,-0.11787,0.90957,0.98097,-4.6284
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",0.055977,-1.4943,0.11631,0.91076,0.98097,-4.6284
"X5.375__325.10736000000003__.M.K..__w.o.MS2.NCGC00169103.03_C19H18O6_Benz.3.4.anthra.1.2.b.oxirene.5.6.dione..1a.2.3.4.5b.11.11a.11b.octahydro.10.11.11a.trihydroxy.3.methyl.",0.34196,-2.346,0.11552,0.91137,0.98097,-4.6284
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",0.037812,0.20138,0.11147,0.91446,0.98097,-4.6284
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.022208,-0.081545,-0.11137,0.91454,0.98097,-4.6284
"X1.153__163.01883000000001__.M.H..__Unknown",-0.066394,-0.17599,-0.10622,0.91847,0.98246,-4.6285
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",0.038037,-0.079696,0.10374,0.92036,0.98246,-4.6285
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",-0.019983,0.046347,-0.093818,0.92795,0.98406,-4.6286
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",0.072901,-1.025,0.093575,0.92814,0.98406,-4.6286
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",-0.071398,-0.15021,-0.093069,0.92853,0.98406,-4.6286
"X0.734__134.1172__.M.H..__Unknown",-0.017415,-0.17269,-0.085529,0.9343,0.98761,-4.6286
"X1.223__176.96213__.M.H..__Unknown",-0.05303,-0.079398,-0.08287,0.93634,0.98761,-4.6287
"X0.581__345.97512999999998__.M.H..__Unknown",0.019883,0.041359,0.077292,0.94061,0.98977,-4.6287
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",0.040007,-0.59003,0.062385,0.95205,0.9963,-4.6288
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",-0.03678,-0.14337,-0.058082,0.95535,0.9963,-4.6288
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",-0.019513,0.77048,-0.053062,0.95921,0.9963,-4.6288
"X5.377__113.06165__.M.H..__w.o.MS2.1.2.Cyclohexanedione",-0.021521,-0.063014,-0.050698,0.96102,0.9963,-4.6288
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",-0.047131,0.42377,-0.05044,0.96122,0.9963,-4.6288
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",-0.012172,-0.32232,-0.045779,0.9648,0.9963,-4.6288
"X1.008__472.12173000000001__.M.H..__Unknown",0.022732,1.486,0.044023,0.96615,0.9963,-4.6288
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",-0.023199,-0.54405,-0.041995,0.96771,0.9963,-4.6288
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",0.022842,0.38992,0.038406,0.97047,0.9963,-4.6289
"X6.03__326.37839000000002__.M.H..__Unknown",-0.020935,-1.6835,-0.03838,0.97049,0.9963,-4.6289
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",-0.012432,-0.34958,-0.033858,0.97396,0.9963,-4.6289
"X0.482__112.11212999999999__.M.H..__Unknown",0.02439,1.5674,0.032197,0.97524,0.9963,-4.6289
"X7.36__395.28656000000001__.M.H..__w.o.MS2.Conessine",-0.037493,-0.30655,-0.027647,0.97874,0.9963,-4.6289
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.01054,-0.073467,-0.027114,0.97915,0.9963,-4.6289
"X3.655__396.15850999999998__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",0.024154,-0.72992,0.018067,0.9861,0.9963,-4.6289
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",-0.0032762,-0.69094,-0.01351,0.98961,0.9963,-4.6289
"X4.92__336.21679999999998__.M.H..__Unknown",-0.0034403,-1.238,-0.012944,0.99004,0.9963,-4.6289
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.0033898,-1.4075,0.011012,0.99153,0.9963,-4.6289
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",-0.0024453,-0.15054,-0.009775,0.99248,0.9963,-4.6289
"X0.58__299.97570999999999__.M.K..__Unknown",0.0028701,0.25625,0.009683,0.99255,0.9963,-4.6289
"X6.063__347.14053000000001__.M.Na..__w.o.MS2.N..3.4.dimethoxyphenethyl..1H.indole.3.carboxamide",0.0014521,-0.31382,0.0064355,0.99505,0.9963,-4.6289
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",-0.0015394,-0.36249,-0.0048144,0.9963,0.9963,-4.6289
