"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X7.533__371.32468__.M.H..__Unknown",0.057448,-0.1335,0.24425,0.81312,0.97947,-4.6229
"X3.089__388.07407000000001__.M.K..__Unknown",-0.58636,-1.3914,-0.2441,0.81322,0.97947,-4.6229
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",-0.14459,-0.015055,-0.24301,0.81404,0.97947,-4.6229
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",-0.16181,-0.17478,-0.24259,0.81436,0.97947,-4.6229
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",-0.085825,0.23403,-0.23391,0.82087,0.97947,-4.623
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.076872,-0.83049,-0.23324,0.82137,0.97947,-4.623
"X0.582__411.03881999999999__.M.Na..__Unknown",-0.11238,0.37602,-0.23096,0.82308,0.97947,-4.6231
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.12342,-0.85688,0.22949,0.82418,0.97947,-4.6231
"X4.019__162.0925__.M.H..__w.o.MS2.Tryptophol",0.094594,-0.04279,0.22679,0.82621,0.97947,-4.6231
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",-0.38638,-0.54858,-0.2217,0.83004,0.97947,-4.6232
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.12888,0.32347,-0.21841,0.83252,0.97947,-4.6233
"X0.908__130.05080000000001__.M.H..__w.o.MS2.Pyroglutamic.acid..not.validated..isomer.of.88...PlaSMA.ID.89",-0.082538,-2.6973,-0.21386,0.83595,0.97947,-4.6233
"X1.009__104.05304__.M.H..__Unknown",-0.13298,-0.031038,-0.20819,0.84022,0.97947,-4.6234
"X1.011__77.006039999999999__.M.H..__Unknown",0.054012,0.22962,0.20787,0.84046,0.97947,-4.6234
"X2.262__120.04451__.M.H..__Unknown",0.059362,0.1007,0.20333,0.8439,0.97947,-4.6235
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",0.14451,-1.5732,0.20189,0.84499,0.97947,-4.6235
"X5.676__292.26431000000002__.M.H..__Unknown",0.084011,0.01101,0.2003,0.84618,0.97947,-4.6235
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",0.083267,-0.74882,0.19654,0.84903,0.97947,-4.6235
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.063783,-0.29843,-0.19643,0.84912,0.97947,-4.6235
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",0.57698,-2.0206,0.191,0.85323,0.97947,-4.6236
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",0.22238,-1.0853,0.19045,0.85365,0.97947,-4.6236
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",0.17242,-0.031029,0.18899,0.85476,0.97947,-4.6236
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",-0.047997,-0.61507,-0.18446,0.85819,0.97947,-4.6237
"X1.009__519.01464999999996__.M.H..__Unknown",0.11484,0.23324,0.18288,0.85939,0.97947,-4.6237
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",0.056497,-0.17226,0.17594,0.86467,0.97947,-4.6238
"X6.969__335.29126000000002__.M.H..__w.o.MS2.arachidic.acid",0.093685,-0.095207,0.1729,0.86698,0.97947,-4.6238
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",-0.04738,-0.089614,-0.17103,0.8684,0.97947,-4.6238
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",0.065819,0.31543,0.16961,0.86948,0.97947,-4.6239
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",0.11799,0.42776,0.16822,0.87054,0.97947,-4.6239
"X3.921__481.21181999999999__.M.H..__Unknown",0.097394,-0.48762,0.16744,0.87113,0.97947,-4.6239
"X2.434__409.18682999999999__.M.H..__w.o.MS2.eudesmin",0.10406,0.38157,0.15445,0.88104,0.98209,-4.624
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",-0.20539,-1.5847,-0.15072,0.88389,0.98209,-4.6241
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.042832,0.19839,0.15047,0.88408,0.98209,-4.6241
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",-0.065527,-0.069737,-0.14981,0.88458,0.98209,-4.6241
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.090348,-1.4521,-0.14355,0.88937,0.98209,-4.6241
"X0.823__224.93935999999999__.M.H..__Unknown",-0.12164,-0.0091102,-0.14236,0.89027,0.98209,-4.6241
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",0.070525,0.049722,0.14181,0.8907,0.98209,-4.6241
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",-0.3602,-1.8722,-0.14116,0.89119,0.98209,-4.6241
"X0.734__134.1172__.M.H..__Unknown",-0.036733,-0.17073,-0.12864,0.90078,0.98353,-4.6243
"X0.514__166.96071000000001__.M.H..__Unknown",-0.047687,-0.48032,-0.12712,0.90195,0.98353,-4.6243
"X2.607__137.07096999999999__.M.H..__w.o.MS2.N.Methylnicotinamide..CE0..ZYVXHFWBYUDDBM.UHFFFAOYSA.N",0.028487,-0.57646,0.12333,0.90485,0.98353,-4.6243
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.24927,-1.1075,-0.12164,0.90615,0.98353,-4.6243
"X2.958__169.07578000000001__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",0.04376,0.20681,0.1195,0.90779,0.98353,-4.6243
"X5.392__274.28564__.M.H..__Unknown",-0.025963,-1.324,-0.11172,0.91376,0.98353,-4.6244
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",-0.034255,-0.30308,-0.11104,0.91429,0.98353,-4.6244
"X0.921__84.04513__.M.H.H2O..__Unknown",-0.024829,-0.57014,-0.10994,0.91514,0.98353,-4.6244
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",0.02722,0.088367,0.10185,0.92135,0.98353,-4.6244
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",0.085727,0.35712,0.099716,0.923,0.98353,-4.6245
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",-0.033744,-0.72853,-0.094378,0.9271,0.98353,-4.6245
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",0.045927,0.33436,0.088456,0.93166,0.98353,-4.6245
"X5.958__332.33548000000002__.M.H..__Unknown",0.053895,0.0023976,0.086777,0.93296,0.98353,-4.6245
"X0.579__451.92700000000002__.M.K..__Unknown",0.042157,0.088819,0.085063,0.93428,0.98353,-4.6246
"X0.737__276.99448000000001__.M.H..__Unknown",0.05962,1.2618,0.084798,0.93448,0.98353,-4.6246
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",0.14988,-0.23445,0.084312,0.93486,0.98353,-4.6246
"X1.632__177.95822000000001__.M.H..__Unknown",0.040298,-0.11448,0.080607,0.93771,0.98353,-4.6246
"X6.442__411.09656__.M.Na..__Unknown",0.038433,-4.4881,0.078704,0.93918,0.98353,-4.6246
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",-0.14177,-5.0843,-0.076236,0.94108,0.98353,-4.6246
"X5.678__376.26067999999998__.M.H..__Unknown",-0.034439,-0.0040103,-0.075366,0.94175,0.98353,-4.6246
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",0.017803,0.042788,0.070285,0.94567,0.98353,-4.6246
"X3.992__114.03863__.M.H..__Unknown",-0.01954,0.11847,-0.061277,0.95262,0.98353,-4.6247
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",-0.032829,0.15979,-0.059987,0.95362,0.98353,-4.6247
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",0.034804,-0.41744,0.056475,0.95633,0.98353,-4.6247
"X0.667__147.07874000000001__.M.H..__w.o.MS2.4.ureidobutanoic.acid",-0.036413,-3.7081,-0.055708,0.95693,0.98353,-4.6247
"X0.579__367.96352999999999__.M.K..__Unknown",0.021753,-0.057245,0.05547,0.95711,0.98353,-4.6247
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",0.022861,0.28937,0.055436,0.95714,0.98353,-4.6247
"X1.617__136.93144000000001__.M.H..__Unknown",-0.018947,0.78529,-0.055322,0.95722,0.98353,-4.6247
"X0.58__299.97570999999999__.M.K..__Unknown",-0.014103,0.17372,-0.050291,0.96111,0.98353,-4.6247
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",0.04441,0.053124,0.050157,0.96121,0.98353,-4.6247
"X3.12__202.18088__.M.H..__Unknown",-0.018329,-0.1799,-0.050002,0.96133,0.98353,-4.6247
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",-0.04508,-0.50312,-0.044485,0.9656,0.98562,-4.6247
"X1.223__176.96213__.M.H..__Unknown",-0.017183,0.38254,-0.040522,0.96866,0.98647,-4.6247
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",0.013263,-0.33345,0.034384,0.9734,0.98754,-4.6247
"X1.153__163.01883000000001__.M.H..__Unknown",-0.017483,0.17438,-0.033397,0.97417,0.98754,-4.6247
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",-0.0052889,-0.15331,-0.017632,0.98636,0.99711,-4.6248
"X6.098__98.985680000000002__.M.H..__Unknown",-0.0055622,0.12935,-0.015278,0.98818,0.99711,-4.6248
"X0.514__198.94175999999999__.M.H..__Unknown",0.0059791,-0.51134,0.012462,0.99036,0.99711,-4.6248
"X6.062__249.18491__.M.H..__w.o.MS2.NCGC00380110.01_C16H26O3_1.Propanone..3.hydroxy.1...1R.2R.4aR.6S.8aS..1.2.4a.5.6.7.8.8a.octahydro.2.hydroxy.1.2.6.trimethyl.1.naphthalenyl..",0.0020369,0.0028256,0.0043945,0.9966,0.99809,-4.6248
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",-0.0044019,-1.1451,-0.0042913,0.99668,0.99809,-4.6248
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",0.00068077,0.33722,0.0024721,0.99809,0.99809,-4.6248
