"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",-1.0273,-3.3359,-0.37,0.72073,0.87715,-5.2028
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",0.21402,-0.16417,0.36689,0.72296,0.87746,-5.2037
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",-0.6852,-1.0684,-0.36274,0.72595,0.87846,-5.2049
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",-0.10322,-0.81523,-0.35945,0.72832,0.87846,-5.2059
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.25069,-0.027859,-0.35748,0.72974,0.87846,-5.2065
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",-0.31423,0.24911,-0.35012,0.73505,0.88111,-5.2086
"X0.988__254.99437__.M.H..__Unknown",-0.15184,-0.022036,-0.34629,0.73782,0.88111,-5.2097
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.20263,-1.0436,-0.34617,0.73791,0.88111,-5.2097
"X0.831__168.94781__.M.H..__Unknown",-0.21672,0.3993,-0.34175,0.74111,0.88256,-5.2109
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",0.21831,-1.084,0.33466,0.74626,0.8828,-5.2129
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",-0.11141,-1.1453,-0.33311,0.74739,0.8828,-5.2133
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",-0.13177,0.11741,-0.33086,0.74902,0.8828,-5.2139
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.21814,-0.10838,-0.33051,0.74928,0.8828,-5.214
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",-0.096128,-0.34236,-0.307,0.76648,0.90066,-5.2201
"X1.913__184.16908000000001__.M.H..__Unknown",0.10035,-0.25138,0.28019,0.78625,0.92146,-5.2265
"X6.807__400.16843__.M.K..__w.o.MS2.colchicine",-0.37547,0.000834,-0.26265,0.79928,0.93276,-5.2303
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",-0.19613,1.0923,-0.26154,0.80011,0.93276,-5.2306
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",-0.26094,-0.30391,-0.25576,0.80442,0.93302,-5.2318
"X6.46__214.22044__.M.H..__Unknown",-0.096845,0.076738,-0.25559,0.80455,0.93302,-5.2318
"X0.582__445.08026000000001__.M.Na..__w.o.MS2.mangiferin",0.12752,-0.49529,0.24859,0.80978,0.93614,-5.2333
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",-0.22253,-0.64493,-0.23919,0.81681,0.93614,-5.2351
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.11445,0.015255,0.23863,0.81723,0.93614,-5.2352
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.25906,-0.11223,-0.23621,0.81905,0.93614,-5.2357
"X1.145__148.05457999999999__.M.H..__w.o.MS2.Glutamic.acid",-0.15112,-0.67176,-0.2358,0.81935,0.93614,-5.2358
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",0.10778,-0.29501,0.23506,0.81991,0.93614,-5.2359
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",0.13438,2.1155,0.21264,0.83679,0.94626,-5.24
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.069734,-0.074638,-0.20921,0.83938,0.94626,-5.2406
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",0.15796,-0.13968,0.20582,0.84194,0.94626,-5.2412
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.13918,-1.4092,-0.20558,0.84212,0.94626,-5.2413
"X2.672__298.10785__.M.H..__5..S.Methylthioadenosine..LC.ESI.QTOF..MS2..CE",-0.32637,-3.255,-0.20509,0.84249,0.94626,-5.2413
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",0.11697,-0.18726,0.2045,0.84294,0.94626,-5.2414
"X0.666__219.02705__.M.K..__w.o.MS2.THEOBROMINE",-0.15094,0.42856,-0.19381,0.85103,0.94626,-5.2432
"X0.823__224.93935999999999__.M.H..__Unknown",0.15435,-0.22521,0.19011,0.85383,0.94626,-5.2438
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.047552,0.01117,0.18064,0.86102,0.94626,-5.2452
"X0.58__429.93588__.M.H..__Unknown",-0.080634,-0.18232,-0.17889,0.86235,0.94626,-5.2455
"X6.616__385.17764__.M.H..__w.o.MS2..4aR..5.hydroxy.6.methoxy.1.1.dimethyl.7.propan.2.yl.2.3.4.9.10.10a.hexahydrophenanthrene.4a.carboxylic.acid",0.086907,0.039363,0.17168,0.86784,0.94626,-5.2465
"X4.921__533.18768__.M.2H.2.__Unknown",-0.29617,-0.63825,-0.16638,0.87188,0.94626,-5.2472
"X0.514__166.96071000000001__.M.H..__Unknown",0.083435,-0.35831,0.1628,0.87461,0.94626,-5.2477
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",-0.060363,-0.28413,-0.16065,0.87625,0.94626,-5.248
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.084407,-0.43195,0.15912,0.87741,0.94626,-5.2482
"X0.579__413.96123999999998__.M.H..__Unknown",-0.070863,-0.2909,-0.15856,0.87784,0.94626,-5.2483
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",0.28874,-2.4529,0.15694,0.87907,0.94626,-5.2485
"X0.428__136.93093999999999__.M.H..__Unknown",-0.066144,0.16299,-0.15652,0.8794,0.94626,-5.2485
"X1.009__519.01464999999996__.M.H..__Unknown",0.11012,0.282,0.15189,0.88293,0.94626,-5.2491
"X1.457__414.08483999999999__.M.H..__Unknown",-0.081439,0.19768,-0.15176,0.88304,0.94626,-5.2491
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",-0.11186,-0.054475,-0.15069,0.88385,0.94626,-5.2493
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.069507,-1.563,0.14971,0.8846,0.94626,-5.2494
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",0.14184,-0.36505,0.14691,0.88674,0.94626,-5.2497
"X2.905__234.20707999999999__.M.H..__Unknown",-0.045133,-0.012831,-0.14603,0.88741,0.94626,-5.2498
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",0.042263,0.23793,0.14475,0.8884,0.94626,-5.25
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",0.04467,0.040895,0.14209,0.89043,0.94626,-5.2503
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",0.14275,-3.2773,0.14122,0.8911,0.94626,-5.2504
"X7.225__179.10856999999999__.M.H..__w.o.MS2.MLS001065600.01.",0.063602,0.59614,0.13884,0.89292,0.94626,-5.2507
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",-0.13572,-1.3084,-0.13797,0.89358,0.94626,-5.2508
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.034567,-0.064286,-0.13619,0.89495,0.94626,-5.251
"X1.456__132.10356__.M.H..__Leucine",-0.050381,0.099317,-0.13504,0.89583,0.94626,-5.2511
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",0.055885,-0.05349,0.13334,0.89713,0.94626,-5.2513
"X0.611__99.093209999999999__.M.H..__Unknown",0.03633,0.27144,0.12963,0.89998,0.94701,-5.2517
"X2.434__409.18682999999999__.M.H..__w.o.MS2.eudesmin",0.062195,0.60817,0.12279,0.90522,0.95026,-5.2524
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",-0.092767,-0.015597,-0.091415,0.92935,0.97329,-5.2552
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.025468,0.040723,-0.088152,0.93187,0.97362,-5.2554
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",0.033534,0.0095233,0.081831,0.93674,0.97641,-5.2559
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.02481,0.096673,-0.073936,0.94283,0.98045,-5.2564
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.025264,0.088001,0.06654,0.94854,0.98126,-5.2568
"X0.895__136.06218000000001__.M.H..__w.o.MS2.Adenine..CE0..GFFGJBXGBJISGV.UHFFFAOYSA.N",-0.037191,-1.8788,-0.065139,0.94962,0.98126,-5.2569
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",0.024102,0.12539,0.064326,0.95025,0.98126,-5.2569
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",0.044436,0.2592,0.058826,0.9545,0.98335,-5.2572
"X1.153__163.01883000000001__.M.H..__Unknown",0.02752,-0.062492,0.04269,0.96697,0.9926,-5.2579
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",0.019178,-1.2742,0.04142,0.96795,0.9926,-5.2579
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",-0.01288,-0.30908,-0.035952,0.97218,0.99288,-5.2581
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",-0.015019,-0.96682,-0.029558,0.97712,0.99288,-5.2583
"X0.588__268.02832000000001__.M.Na..__Unknown",-0.010055,-0.31536,-0.028041,0.9783,0.99288,-5.2583
"X1.458__366.00011999999998__.M.H..__Unknown",0.013329,-0.0017489,0.026634,0.97939,0.99288,-5.2583
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",0.0074642,-0.16827,0.026572,0.97943,0.99288,-5.2583
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.0044123,0.20746,-0.0133,0.98971,0.99869,-5.2585
"X1.584__133.03191000000001__.M.H..__Unknown",0.0042772,0.28704,0.0090557,0.99299,0.99869,-5.2586
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.0034268,-0.29953,-0.0088347,0.99316,0.99869,-5.2586
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.0018461,-0.016118,-0.0038096,0.99705,0.99869,-5.2586
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",-0.0025439,0.59779,-0.0023772,0.99816,0.99869,-5.2586
"X0.577__397.98815999999999__.M.H..__Unknown",0.0006814,-0.38332,0.0016949,0.99869,0.99869,-5.2586
