"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X1.082__138.09088__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.137",0.10389,-0.097062,0.23289,0.82232,0.99242,-6.0451
"X7.883__521.38726999999994__.M.H..__Unknown",-0.10661,0.24129,-0.22941,0.82493,0.99242,-6.046
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",-0.19255,0.10606,-0.22426,0.82878,0.99242,-6.0472
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.10549,-0.80879,0.22287,0.82982,0.99242,-6.0476
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",-0.089121,-0.32246,-0.2205,0.8316,0.99242,-6.0481
"X1.719__168.95728__.M.H..__Unknown",0.13315,-0.065897,0.21933,0.83248,0.99242,-6.0484
"X1.482__113.10822__.M.H..__Unknown",0.10167,-0.025565,0.21323,0.83705,0.99242,-6.0498
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-0.099489,0.49881,-0.20697,0.84176,0.99242,-6.0512
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",0.064249,0.061277,0.19715,0.84916,0.99242,-6.0534
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.17659,-0.67072,0.19601,0.85002,0.99242,-6.0536
"X0.577__397.98815999999999__.M.H..__Unknown",-0.09505,-0.34659,-0.19313,0.85219,0.99242,-6.0542
"X1.095__252.15924000000001__.M.H..__Unknown",0.089958,-0.4436,0.19168,0.85328,0.99242,-6.0545
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",0.2794,-2.8136,0.19163,0.85332,0.99242,-6.0545
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",0.077519,0.64074,0.18867,0.85556,0.99242,-6.0551
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.077422,-0.32242,0.18305,0.85981,0.99242,-6.0562
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",-0.12138,-0.082937,-0.18125,0.86116,0.99242,-6.0566
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",0.10436,0.0067191,0.17939,0.86258,0.99242,-6.057
"X1.584__133.03191000000001__.M.H..__Unknown",0.085309,0.24378,0.17758,0.86394,0.99242,-6.0573
"X1.632__177.95822000000001__.M.H..__Unknown",-0.10677,-0.3657,-0.17623,0.86497,0.99242,-6.0576
"X4.792__144.13963000000001__.M.H..__Unknown",-0.18249,0.060058,-0.17503,0.86588,0.99242,-6.0578
"X0.666__219.02705__.M.K..__w.o.MS2.THEOBROMINE",-0.13667,0.3664,-0.17203,0.86815,0.99242,-6.0584
"X8.208__523.39435000000003__.M.H..__Unknown",0.097754,0.67948,0.16775,0.87139,0.99242,-6.0591
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",-0.13203,0.4092,-0.16241,0.87544,0.99242,-6.0601
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",-0.29144,-0.69684,-0.15789,0.87888,0.99242,-6.0609
"X0.831__168.94781__.M.H..__Unknown",0.062831,0.31429,0.15618,0.88018,0.99242,-6.0611
"X0.514__166.96071000000001__.M.H..__Unknown",-0.078621,-0.39401,-0.15023,0.88471,0.99242,-6.0621
"X6.081__186.18584000000001__.M.H..__Unknown",0.14393,-0.24319,0.14557,0.88825,0.99242,-6.0629
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",-0.053762,0.024709,-0.13734,0.89452,0.99242,-6.0641
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",-0.066728,-0.01527,-0.13568,0.89579,0.99242,-6.0644
"X3.093__114.03863__.M.H..__Unknown",0.046866,-0.011484,0.13069,0.89959,0.99242,-6.0651
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",0.15206,-0.57652,0.12883,0.90102,0.99242,-6.0653
"X6.459__236.20265000000001__.M.Na..__Unknown",-0.082562,0.33313,-0.1254,0.90364,0.99242,-6.0658
"X2.081__100.07629__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",0.085604,-0.13389,0.1228,0.90562,0.99242,-6.0662
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",-0.058844,0.015691,-0.12228,0.90602,0.99242,-6.0662
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",-0.051017,-0.55254,-0.12189,0.90632,0.99242,-6.0663
"X2.672__136.06525__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",-0.15576,-2.5513,-0.12156,0.90657,0.99242,-6.0663
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",0.22937,-2.5313,0.12149,0.90662,0.99242,-6.0663
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",0.12389,0.57567,0.12043,0.90743,0.99242,-6.0665
"X0.859__98.984960000000001__.M.H..__Unknown",0.12197,-1.7532,0.12023,0.90758,0.99242,-6.0665
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",0.083016,-0.55394,0.11916,0.9084,0.99242,-6.0666
"X0.77__176.09348__.M.H..__Unknown",-0.076519,-2.3012,-0.1171,0.90998,0.99242,-6.0669
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",0.055769,-1.2484,0.1136,0.91266,0.99242,-6.0673
"X0.676__497.04827999999998__.M.H..__Unknown",0.11654,1.0936,0.11189,0.91397,0.99242,-6.0675
"X4.072__163.07662999999999__.M.H..__w.o.MS2.Isosafrole",-0.048933,-0.24435,-0.11124,0.91446,0.99242,-6.0676
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",0.11293,-0.041719,0.11106,0.9146,0.99242,-6.0676
"X4.648__540.18829000000005__.M.H..__Unknown",0.22423,-1.0165,0.10964,0.91569,0.99242,-6.0678
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",-0.045688,-0.024822,-0.1089,0.91625,0.99242,-6.0679
"X4.575__231.10056__.M.H..__w.o.MS2.MLS000069555.01.NAPROXEN.SODIUM",-0.048747,-0.89396,-0.10368,0.92025,0.9937,-6.0685
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",0.085542,0.19011,0.10141,0.92199,0.9937,-6.0687
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.064009,-0.52815,-0.095523,0.9265,0.9937,-6.0694
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",0.096772,0.31447,0.091957,0.92924,0.9937,-6.0697
"X1.223__176.96213__.M.H..__Unknown",-0.05872,-0.033633,-0.089877,0.93083,0.9937,-6.0699
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",0.029361,-0.078968,0.08778,0.93244,0.9937,-6.0701
"X0.692__316.98538000000002__.M.K..__Unknown",0.07267,1.1366,0.081916,0.93694,0.9937,-6.0707
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.047464,-0.095465,-0.078711,0.9394,0.9937,-6.0709
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.038275,-0.22247,-0.077467,0.94036,0.9937,-6.0711
"X6.806__250.08751000000001__.M.H..__w.o.MS2.MLS001074296.01.2.Phenyl.4.quinolinecarboxylic.acid132.60.5",0.16867,0.36893,0.077065,0.94067,0.9937,-6.0711
"X6.536__315.15991000000002__.M.Na..__w.o.MS2.Safranin..LC.ESI.QTOF..MS2..CE",0.045867,0.09034,0.075191,0.94211,0.9937,-6.0712
"X0.514__198.94175999999999__.M.H..__Unknown",-0.032798,-0.30726,-0.070409,0.94578,0.99447,-6.0716
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",-0.029218,-0.14991,-0.068404,0.94732,0.99447,-6.0718
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",0.033008,-0.63658,0.064359,0.95043,0.99537,-6.0721
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",-0.12656,-3.9369,-0.057673,0.95558,0.99539,-6.0725
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",-0.01857,0.085645,-0.056127,0.95677,0.99539,-6.0726
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",-0.023288,-0.31649,-0.055577,0.95719,0.99539,-6.0726
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",-0.037465,-1.1509,-0.050439,0.96114,0.99575,-6.0729
"X1.805__209.09503000000001__.M.H..__w.o.MS2.MLS000069600.01.CHALCONE614.47.1",-0.016375,-0.83842,-0.049286,0.96203,0.99575,-6.073
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",-0.11276,-2.5557,-0.041053,0.96837,0.99958,-6.0734
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",0.034121,0.079957,0.037399,0.97118,0.99958,-6.0735
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",0.018574,-0.094771,0.030228,0.97671,0.99958,-6.0738
"X7.126__545.40197999999998__.M.H..__Unknown",-0.026291,-0.78956,-0.027777,0.97859,0.99958,-6.0739
"X3.78__183.06880000000001__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.514",-0.011172,-0.28532,-0.027275,0.97898,0.99958,-6.0739
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",-0.020279,-1.6495,-0.022564,0.98261,0.99958,-6.074
"X0.588__268.02832000000001__.M.Na..__Unknown",-0.0083276,-0.30408,-0.022452,0.9827,0.99958,-6.074
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",0.012394,-0.19092,0.020286,0.98437,0.99958,-6.0741
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",-0.007943,-0.4778,-0.012891,0.99006,0.99958,-6.0742
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",0.0048834,-0.35892,0.010674,0.99177,0.99958,-6.0742
"X0.682__184.07486__.M.H..__w.o.MS2.Phosphocholine",-0.0073309,-1.0686,-0.0095462,0.99264,0.99958,-6.0742
"X0.988__254.99437__.M.H..__Unknown",-0.0022471,0.027478,-0.003708,0.99714,0.99958,-6.0743
"X1.876__206.13831999999999__.M.H..__w.o.MS2.AZELAIC.ACID",0.00089616,0.015968,0.0026761,0.99794,0.99958,-6.0743
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.0010926,0.40903,-0.0018134,0.9986,0.99958,-6.0743
"X6.807__400.16843__.M.K..__w.o.MS2.colchicine",-0.00088252,0.15977,-0.00055049,0.99958,0.99958,-6.0743
