"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X3.182__186.18600000000001__.M.H..__Unknown",-0.11482,0.075378,-0.24441,0.81311,0.99929,-4.6214
"X4.771__392.11380000000003__.M.2H.2.__w.o.MS2..MLS001140588.01.N..3..3.4.dimethoxyphenyl..4.oxochromen.2.yl.furan.2.carboxamide.",-0.24724,-1.253,-0.23688,0.81875,0.99929,-4.6215
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",-0.059604,0.049779,-0.23557,0.81973,0.99929,-4.6215
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",-0.14868,-0.14488,-0.2294,0.82436,0.99929,-4.6216
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.060801,0.16185,0.22267,0.82942,0.99929,-4.6217
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.1683,0.12097,-0.2214,0.83037,0.99929,-4.6217
"X0.861__136.93008__.M.H.H2O..__Unknown",0.095717,0.077205,0.21987,0.83153,0.99929,-4.6218
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",0.12847,-0.46232,0.21289,0.83678,0.99929,-4.6219
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.065952,-0.34628,-0.20981,0.83911,0.99929,-4.6219
"X1.01__397.07754999999997__.M.H..__Unknown",-0.056014,0.61964,-0.19848,0.84766,0.99929,-4.622
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",0.10887,0.0077737,0.19629,0.84932,0.99929,-4.6221
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",0.1351,1.3218,0.19471,0.85051,0.99929,-4.6221
"X0.579__451.92700000000002__.M.K..__Unknown",-0.094999,0.027861,-0.19455,0.85063,0.99929,-4.6221
"X1.457__414.08483999999999__.M.H..__Unknown",0.078665,0.019208,0.19124,0.85314,0.99929,-4.6221
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",0.063047,0.42996,0.19092,0.85338,0.99929,-4.6221
"X4.166__427.65363000000002__.M.2H.2.__Unknown",-0.34186,-0.9491,-0.18857,0.85516,0.99929,-4.6222
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.068071,-0.82657,-0.17901,0.86242,0.99929,-4.6223
"X0.684__97.028559999999999__.M.H..__w.o.MS2.Propionic.acid",0.1206,-0.14598,0.17493,0.86552,0.99929,-4.6223
"X1.82__231.08731__.M.H..__w.o.MS2.Beta.Asarone",0.044472,-0.80733,0.17302,0.86697,0.99929,-4.6223
"X3.093__114.03863__.M.H..__Unknown",0.056674,0.071961,0.16702,0.87153,0.99929,-4.6224
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.053471,0.15706,-0.16657,0.87188,0.99929,-4.6224
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",-0.17999,-0.19215,-0.16316,0.87447,0.99929,-4.6224
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.064031,0.034205,-0.16199,0.87536,0.99929,-4.6224
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",-0.048452,-0.11562,-0.15903,0.87762,0.99929,-4.6225
"X3.088__192.04961__.M.CH3OH.H..__w.o.MS2.Aconitic.Acid",-0.057036,0.065353,-0.15806,0.87835,0.99929,-4.6225
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.062275,-0.84308,0.15377,0.88163,0.99929,-4.6225
"X8.208__523.39435000000003__.M.H..__Unknown",0.11864,1.2164,0.15365,0.88172,0.99929,-4.6225
"X7.034__351.32303000000002__.M.H..__Unknown",0.10416,0.75784,0.14892,0.88533,0.99929,-4.6226
"X3.095__162.03931__.M.H..__Unknown",-0.044499,-0.13493,-0.14756,0.88637,0.99929,-4.6226
"X6.636__469.14159999999998__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",-0.061868,-0.3486,-0.14373,0.88929,0.99929,-4.6226
"X3.093__486.04108000000002__.M.H..__Unknown",-0.069546,0.22863,-0.13684,0.89456,0.99929,-4.6227
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",0.065195,-0.13893,0.13658,0.89476,0.99929,-4.6227
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",0.031178,-0.06363,0.11702,0.90975,0.99929,-4.6228
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.046311,1.0366,0.10816,0.91656,0.99929,-4.6229
"X0.738__228.96952999999999__.M.H..__Unknown",-0.032999,-0.20532,-0.10783,0.91681,0.99929,-4.6229
"X0.579__274.88242000000002__.M.K..__Unknown",-0.028598,0.15372,-0.10581,0.91836,0.99929,-4.6229
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",-0.028582,-0.355,-0.10573,0.91842,0.99929,-4.6229
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",0.06357,0.58596,0.095312,0.92643,0.99929,-4.623
"X1.01__75.02637__.M.Na..__Unknown",-0.021163,-0.00027597,-0.09503,0.92665,0.99929,-4.623
"X1.01__58.994990000000001__.M.H..__Unknown",-0.023525,-0.1045,-0.094914,0.92674,0.99929,-4.623
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-0.081438,0.90847,-0.0923,0.92875,0.99929,-4.623
"X0.579__481.94720000000001__.M.H..__Unknown",-0.042756,-0.35459,-0.092249,0.92879,0.99929,-4.623
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.036821,-0.3488,0.091863,0.92908,0.99929,-4.623
"X0.831__168.94781__.M.H..__Unknown",-0.092478,0.85722,-0.090131,0.93042,0.99929,-4.623
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",0.048035,0.71004,0.086448,0.93325,0.99929,-4.623
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.05616,-0.029638,0.085915,0.93366,0.99929,-4.623
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",-0.042996,0.00084677,-0.084437,0.9348,0.99929,-4.623
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",-0.023927,-0.0044455,-0.0824,0.93637,0.99929,-4.623
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",0.075645,0.53635,0.081174,0.93731,0.99929,-4.623
"X3.089__388.07407000000001__.M.K..__Unknown",-0.19527,-1.2176,-0.080205,0.93806,0.99929,-4.623
"X7.569__376.30083999999999__.M.K..__Unknown",0.070825,-0.15873,0.079186,0.93884,0.99929,-4.623
"X3.992__114.03863__.M.H..__Unknown",-0.029252,0.11415,-0.075523,0.94167,0.99929,-4.6231
"X3.991__160.04408000000001__.M.H..__w.o.MS2.Brompheniramine",0.028637,0.31446,0.074815,0.94221,0.99929,-4.6231
"X0.58__329.99657999999999__.M.H..__Unknown",0.030003,-0.29482,0.073219,0.94344,0.99929,-4.6231
"X4.92__336.21679999999998__.M.H..__Unknown",-0.052565,-2.0056,-0.06883,0.94683,0.99929,-4.6231
"X0.986__267.02999999999997__.M.Na..__Unknown",0.024735,0.40241,0.068173,0.94733,0.99929,-4.6231
"X0.734__134.1172__.M.H..__Unknown",0.015978,-0.14731,0.065163,0.94966,0.99929,-4.6231
"X0.908__130.05080000000001__.M.H..__w.o.MS2.Pyroglutamic.acid..not.validated..isomer.of.88...PlaSMA.ID.89",-0.036549,-2.6769,-0.064416,0.95023,0.99929,-4.6231
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",0.052302,-0.40966,0.061616,0.95239,0.99929,-4.6231
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.12665,-1.053,-0.061063,0.95282,0.99929,-4.6231
"X5.678__376.26067999999998__.M.H..__Unknown",-0.023683,0.00076999,-0.054559,0.95784,0.99929,-4.6231
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",-0.014624,-0.84098,-0.053578,0.9586,0.99929,-4.6232
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",-0.091628,-0.41759,-0.052268,0.95961,0.99929,-4.6232
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",-0.011619,-0.71931,-0.050866,0.96069,0.99929,-4.6232
"X6.098__98.985680000000002__.M.H..__Unknown",0.015599,0.13876,0.050104,0.96128,0.99929,-4.6232
"X0.591__500.03298999999998__.M.Na..__Unknown",0.036514,-1.9445,0.049291,0.96191,0.99929,-4.6232
"X4.647__160.04292000000001__.M.H..__w.o.MS2.Brompheniramine",0.015967,0.17141,0.044378,0.9657,0.99929,-4.6232
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.027532,0.02115,-0.030652,0.9763,0.99929,-4.6232
"X5.159__540.68871999999999__.M.2H.2.__Unknown",-0.016265,0.3434,-0.03015,0.97669,0.99929,-4.6232
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.010201,-0.098985,0.028979,0.9776,0.99929,-4.6232
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",0.016609,0.11318,0.027726,0.97856,0.99929,-4.6232
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",-0.0066995,-0.15394,-0.027688,0.97859,0.99929,-4.6232
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.020714,-1.4212,-0.027444,0.97878,0.99929,-4.6232
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",0.011828,-1.3652,0.021508,0.98337,0.99929,-4.6232
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",-0.003553,0.016514,-0.015661,0.98789,0.99929,-4.6232
"X7.126__545.40197999999998__.M.H..__Unknown",-0.0077933,-0.36294,-0.012379,0.99043,0.99929,-4.6232
"X3.853__418.14182__.M.Na..__w.o.MS2.Atalaphylline",0.0075891,-0.47971,0.0073777,0.9943,0.99929,-4.6232
"X7.028__320.24691999999999__.M.H..__Unknown",-0.0019683,0.088427,-0.0068331,0.99472,0.99929,-4.6232
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.0014745,-0.069075,-0.0066212,0.99488,0.99929,-4.6232
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",0.0021001,0.28621,0.0065981,0.9949,0.99929,-4.6232
"X5.417__353.15726000000001__.M.H..__w.o.MS2.4.decyl.3.hydroxy.5.oxooxolane.2.3.dicarboxylic.acid",-0.014274,-1.7184,-0.0055505,0.99571,0.99929,-4.6232
"X5.679__393.28789999999998__.M.H..__Unknown",-0.0026724,0.27551,-0.0053105,0.99589,0.99929,-4.6232
"X3.087__305.09694999999999__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",-0.0015629,0.068604,-0.0049987,0.99614,0.99929,-4.6232
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",-0.0010544,-0.31706,-0.0038362,0.99703,0.99929,-4.6232
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",-6.8486e-05,0.17435,-0.00012064,0.99991,0.99991,-4.6232
