"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X3.846__396.1626__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",0.20562,0.1376,0.24894,0.80904,0.97928,-5.2429
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",-0.079799,-0.71193,-0.24413,0.81265,0.97928,-5.2439
"X0.802__234.05477999999999__.M.H..__Unknown",0.6052,-5.1273,0.23905,0.81647,0.97928,-5.2449
"X7.124__325.27242999999999__.M.H..__w.o.MS2..3S..5...1R.2R.8aS..2.hydroxy.2.5.5.8a.tetramethyl.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.088609,0.53223,-0.23598,0.81878,0.97928,-5.2455
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",-0.22837,-1.6954,-0.23029,0.82306,0.97928,-5.2465
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.15339,-0.68022,-0.23007,0.82323,0.97928,-5.2466
"X3.754__557.22240999999997__.M.H..__Unknown",0.21283,-0.50674,0.22923,0.82386,0.97928,-5.2467
"X4.648__540.18829000000005__.M.H..__Unknown",0.40496,-0.017655,0.22797,0.82481,0.97928,-5.247
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",-0.051058,0.035052,-0.22729,0.82533,0.97928,-5.2471
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",-0.1187,-0.23306,-0.22598,0.82632,0.97928,-5.2473
"X1.609__276.14343000000002__.M.H.H2O..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1286",0.24939,1.2047,0.2231,0.82849,0.97928,-5.2479
"X6.807__400.16843__.M.K..__w.o.MS2.colchicine",-0.4087,0.10005,-0.2151,0.83453,0.97928,-5.2493
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.14876,0.63635,-0.21478,0.83477,0.97928,-5.2494
"X0.591__226.04044999999999__.M.H..__Unknown",-0.090673,-0.31455,-0.21112,0.83754,0.97928,-5.25
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",-0.23227,-0.098867,-0.21111,0.83755,0.97928,-5.25
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",-0.17506,-1.7244,-0.21077,0.83781,0.97928,-5.2501
"X2.433__205.0983__.M.H..__Tryptophan..LC.ESI.QTOF..MS2..CE",0.066691,0.19707,0.20306,0.84365,0.98352,-5.2514
"X0.895__136.06218000000001__.M.H..__w.o.MS2.Adenine..CE0..GFFGJBXGBJISGV.UHFFFAOYSA.N",-0.15895,-2.4628,-0.19999,0.84597,0.98364,-5.2519
"X2.081__100.07629__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.14487,-0.29719,-0.19073,0.85301,0.98657,-5.2534
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",0.048783,0.19134,0.18772,0.85529,0.98657,-5.2538
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",-0.22898,-1.4975,-0.18559,0.85692,0.98657,-5.2541
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",-0.12151,0.49003,-0.18496,0.8574,0.98657,-5.2542
"X4.138__241.14152999999999__.M.CH3OH.H..__w.o.MS2.Imiquimod",0.048384,-0.22689,0.17428,0.86554,0.99335,-5.2558
"X6.606__462.30016999999998__.M.H..__Unknown",0.078998,-0.30761,0.15921,0.87705,0.99424,-5.2579
"X1.146__115.02448__.M.H..__w.o.MS2.5.Fluro.2.pyrimidone",0.045521,-0.11588,0.15517,0.88014,0.99424,-5.2584
"X1.01__75.02637__.M.Na..__Unknown",0.034329,0.017804,0.15466,0.88053,0.99424,-5.2585
"X0.896__158.95164__.M.H.H2O..__Unknown",0.070047,-0.24345,0.15319,0.88166,0.99424,-5.2586
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",-0.084972,-1.1246,-0.1466,0.88671,0.99424,-5.2595
"X2.432__144.08080000000001__.M.H..__w.o.MS2.1.Naphthylamine",0.041943,0.15618,0.1422,0.89009,0.99424,-5.26
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",-0.12989,0.39786,-0.13802,0.89329,0.99424,-5.2605
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",0.070582,-1.9629,0.13651,0.89445,0.99424,-5.2606
"X4.072__163.07662999999999__.M.H..__w.o.MS2.Isosafrole",0.031756,-0.1872,0.13621,0.89468,0.99424,-5.2607
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.039843,0.23012,0.13425,0.89618,0.99424,-5.2609
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",0.047527,0.089553,0.13046,0.8991,0.99424,-5.2613
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",0.099937,0.37723,0.12894,0.90027,0.99424,-5.2614
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",0.21543,1.3723,0.12858,0.90054,0.99424,-5.2615
"X4.651__362.09793000000002__.M.2H.2.__w.o.MS2.Moguisteine",-0.20263,-0.44141,-0.1267,0.90199,0.99424,-5.2617
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",-0.043156,-0.080249,-0.1258,0.90268,0.99424,-5.2618
"X0.603__246.18407999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1031",0.079172,-1.5729,0.12477,0.90347,0.99424,-5.2619
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.032363,0.055079,-0.11588,0.91031,0.99424,-5.2628
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",0.45451,0.35547,0.11492,0.91106,0.99424,-5.2629
"X1.61__136.06087__.M.H..__Adenine..LC.ESI.QTOF..MS2..CE",0.084883,-1.2047,0.11225,0.91311,0.99424,-5.2631
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.029227,0.15086,0.10877,0.91579,0.99424,-5.2634
"X7.883__521.38726999999994__.M.H..__Unknown",-0.061741,0.3264,-0.10519,0.91856,0.99424,-5.2637
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",-0.024119,-5.0915e-06,-0.10427,0.91926,0.99424,-5.2638
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.042854,-0.88633,0.10403,0.91945,0.99424,-5.2638
"X6.341__312.37142999999998__.M.H..__Unknown",0.066578,-0.025954,0.10214,0.9209,0.99424,-5.264
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",0.034195,0.20913,0.096856,0.92498,0.99424,-5.2644
"X3.087__106.06570000000001__.M.H..__w.o.MS2.3.Methylthiopropylamine",-0.035867,0.13087,-0.096751,0.92506,0.99424,-5.2644
"X6.46__214.22044__.M.H..__Unknown",0.029956,0.31236,0.087581,0.93215,0.99424,-5.2651
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",0.045732,0.17387,0.087057,0.93255,0.99424,-5.2652
"X0.921__84.04513__.M.H.H2O..__Unknown",-0.021553,-0.55138,-0.086486,0.93299,0.99424,-5.2652
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.030397,0.16282,-0.08117,0.9371,0.99424,-5.2656
"X3.088__192.04961__.M.CH3OH.H..__w.o.MS2.Aconitic.Acid",-0.030336,0.076625,-0.079186,0.93863,0.99424,-5.2657
"X0.737__276.99448000000001__.M.H..__Unknown",-0.048713,1.2291,-0.068575,0.94684,0.99424,-5.2663
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",-0.05588,-0.084312,-0.066964,0.94809,0.99424,-5.2664
"X5.073__511.68524000000002__.M.2H.2.__Unknown",-0.069018,0.22193,-0.064261,0.95018,0.99424,-5.2666
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",-0.11055,-0.30451,-0.06044,0.95314,0.99424,-5.2668
"X3.093__486.04108000000002__.M.H..__Unknown",-0.03235,0.24035,-0.058337,0.95477,0.99424,-5.2669
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.10863,-0.93788,-0.057223,0.95563,0.99424,-5.2669
"X0.852__154.94202999999999__.M.H..__Unknown",-0.036518,0.8461,-0.054972,0.95737,0.99424,-5.267
"X1.223__176.96213__.M.H..__Unknown",0.024268,0.43527,0.054764,0.95753,0.99424,-5.267
"X0.571__246.03334000000001__.M.Na..__Unknown",0.012117,-0.066327,0.052788,0.95906,0.99424,-5.2671
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",0.015667,-0.099629,0.051984,0.95969,0.99424,-5.2672
"X4.339__514.21056999999996__.M.H..__w.o.MS2.4..7.acetyloxy.5.chloro.3...1E.3E..3.5.dimethylhepta.1.3.dienyl..7.methyl.6.8.dioxoisoquinolin.2.yl.butanoic.acid",0.073584,0.67717,0.048863,0.96211,0.99424,-5.2673
"X3.089__388.07407000000001__.M.K..__Unknown",0.10672,-0.93785,0.047936,0.96282,0.99424,-5.2673
"X1.008__87.02569__.M.H..__Unknown",-0.0084244,0.13468,-0.036423,0.97175,0.99719,-5.2677
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",-0.017933,-0.026924,-0.032423,0.97485,0.99719,-5.2678
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",0.014369,-0.54558,0.030089,0.97666,0.99719,-5.2679
"X3.088__372.10061999999999__.M.Na..__w.o.MS2.Berberine.hydrochloride",0.027191,-0.066163,0.02622,0.97966,0.99719,-5.268
"X1.913__184.16908000000001__.M.H..__Unknown",-0.0068048,-0.27048,-0.024455,0.98103,0.99719,-5.268
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",0.020454,-0.10891,0.016704,0.98704,0.99719,-5.2682
"X0.634__298.10275000000001__.M.H..__w.o.MS2.ACTIPHENOL",-0.027855,-5.1745,-0.015155,0.98824,0.99719,-5.2682
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",-0.045826,-2.3809,-0.014415,0.98882,0.99719,-5.2682
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.0046166,0.13427,-0.014138,0.98903,0.99719,-5.2682
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",0.0078643,1.4286,0.00743,0.99424,0.99719,-5.2683
"X4.166__427.65363000000002__.M.2H.2.__Unknown",-0.011651,-0.74037,-0.0073777,0.99428,0.99719,-5.2683
"X0.579__481.94720000000001__.M.H..__Unknown",0.0030738,-0.33019,0.0073185,0.99432,0.99719,-5.2683
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",-0.0015682,-0.3426,-0.0052376,0.99594,0.99719,-5.2683
"X1.009__519.01464999999996__.M.H..__Unknown",0.0034422,0.17806,0.0036256,0.99719,0.99719,-5.2683
