"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.22645,-0.47886,-0.32339,0.7539,0.92148,-5.4771
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.10711,-0.44572,0.3209,0.75572,0.92148,-5.4778
"X0.579__413.96123999999998__.M.H..__Unknown",-0.079749,-0.24461,-0.31383,0.76091,0.92148,-5.4799
"X0.676__497.04827999999998__.M.H..__Unknown",0.4607,-2.8481,0.31349,0.76116,0.92148,-5.48
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",-0.12543,-0.19616,-0.31143,0.76267,0.92148,-5.4806
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.063098,-0.00098324,0.30101,0.77035,0.92148,-5.4836
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",0.1043,0.38856,0.2974,0.77301,0.92148,-5.4846
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",0.060693,-0.12222,0.29602,0.77403,0.92148,-5.4849
"X2.246__242.10068999999999__.M.Na..__w.o.MS2.Zeatin",-0.063732,0.27384,-0.29455,0.77512,0.92148,-5.4853
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",-0.12757,-0.20756,-0.29306,0.77622,0.92148,-5.4858
"X1.01__58.994990000000001__.M.H..__Unknown",-0.067791,-0.03653,-0.29118,0.77761,0.92148,-5.4863
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",0.10356,0.35536,0.29059,0.77805,0.92148,-5.4864
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",-0.78616,-1.6286,-0.28889,0.77931,0.92148,-5.4869
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",-0.16918,-1.0259,-0.28883,0.77935,0.92148,-5.4869
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",-0.12921,0.10404,-0.28791,0.78003,0.92148,-5.4871
"X6.606__462.30016999999998__.M.H..__Unknown",-0.085535,-0.47246,-0.27962,0.78619,0.92289,-5.4893
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",-0.085501,-0.66159,-0.27637,0.7886,0.92289,-5.4902
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",-0.11431,-0.34661,-0.27594,0.78892,0.92289,-5.4903
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.18353,0.45043,0.27299,0.79111,0.92289,-5.491
"X0.58__122.92574__.M.H..__Unknown",-0.10532,-0.17191,-0.27115,0.79249,0.92289,-5.4915
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",-0.092055,0.17384,-0.2667,0.7958,0.92289,-5.4926
"X1.647__156.07687000000001__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.11329,0.42,-0.26669,0.79581,0.92289,-5.4926
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",-0.23789,0.52336,-0.26166,0.79956,0.92482,-5.4939
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",-0.14373,-0.032577,-0.23834,0.81704,0.94257,-5.4993
"X0.58__258.90069999999997__.M.Na..__Unknown",-0.085282,-0.50435,-0.23526,0.81935,0.94278,-5.5
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",-0.099512,-0.50273,-0.22987,0.82341,0.94485,-5.5011
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",-0.19264,0.10872,-0.22721,0.82541,0.94485,-5.5017
"X0.514__166.96071000000001__.M.H..__Unknown",-0.086078,-0.67195,-0.20693,0.84074,0.95992,-5.5058
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",-0.25918,-3.6873,-0.2009,0.84531,0.96031,-5.507
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",-0.15665,-0.84332,-0.20076,0.84542,0.96031,-5.507
"X8.208__523.39435000000003__.M.H..__Unknown",-0.21009,-4.3512,-0.19316,0.85119,0.96042,-5.5084
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",-0.097467,-0.4821,-0.19275,0.8515,0.96042,-5.5085
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",0.092508,-0.52519,0.18934,0.85409,0.96042,-5.5091
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",-0.149,-0.38831,-0.18816,0.85499,0.96042,-5.5093
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",0.30037,-1.4984,0.18363,0.85844,0.96042,-5.5101
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",-0.068003,-0.154,-0.181,0.86044,0.96042,-5.5105
"X6.403__338.22640999999999__.M.H..__w.o.MS2.Lobeline.Hydrochloride",0.069378,-0.81797,0.18066,0.8607,0.96042,-5.5106
"X6.116__356.35174999999998__.M.H..__Unknown",0.03609,-0.13446,0.17484,0.86514,0.96196,-5.5116
"X3.093__114.03863__.M.H..__Unknown",-0.041103,0.085475,-0.17254,0.86689,0.96196,-5.5119
"X3.686__212.03371999999999__.M.Na..__w.o.MS2.alpha.cyano.4.hydroxycinnamic.acid..MALDI.TOFTOF..MS2..CE",-0.041048,0.36141,-0.16824,0.87017,0.96196,-5.5126
"X2.905__234.20707999999999__.M.H..__Unknown",-0.039378,0.073138,-0.16457,0.87297,0.96196,-5.5132
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",0.033114,0.14612,0.15825,0.87781,0.96196,-5.5141
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",-0.21771,-4.5074,-0.15663,0.87905,0.96196,-5.5144
"X0.859__98.984960000000001__.M.H..__Unknown",-0.15078,-0.52437,-0.15632,0.87928,0.96196,-5.5144
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.1059,-0.76781,0.15611,0.87945,0.96196,-5.5145
"X7.534__533.21123999999998__.M.H..__Unknown",-0.11399,1.1168,-0.15175,0.88278,0.96323,-5.5151
"X1.01__75.02637__.M.Na..__Unknown",-0.029327,-0.06672,-0.1462,0.88703,0.96388,-5.5159
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.04421,0.075626,-0.1453,0.88772,0.96388,-5.516
"X1.095__252.15924000000001__.M.H..__Unknown",0.041101,-0.4424,0.13905,0.89252,0.96464,-5.5168
"X0.695__325.11284999999998__.M.H.H2O..__w.o.MS2.Disaccharide.Hex.Hex...PlaSMA.ID.1741",0.15679,-0.8621,0.13808,0.89326,0.96464,-5.5169
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.059012,0.26411,0.13478,0.89579,0.96464,-5.5174
"X0.582__284.00042999999999__.M.Na..__Unknown",-0.045004,-0.56795,-0.13303,0.89714,0.96464,-5.5176
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",-0.19724,1.1397,-0.13013,0.89937,0.9647,-5.5179
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.15767,-0.44426,0.12349,0.90447,0.96783,-5.5187
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",-0.038102,-0.020527,-0.11816,0.90858,0.96822,-5.5193
"X7.883__521.38726999999994__.M.H..__Unknown",-0.06668,0.0081476,-0.11406,0.91173,0.96822,-5.5198
"X0.588__93.04522__.M.H..__Unknown",0.022007,-0.08148,0.10979,0.91502,0.96822,-5.5202
"X0.981__96.007580000000004__.M.H..__Unknown",0.020075,0.10252,0.09838,0.92382,0.96822,-5.5213
"X3.12__202.18088__.M.H..__Unknown",-0.034193,-0.46053,-0.097628,0.9244,0.96822,-5.5214
"X0.579__367.96352999999999__.M.K..__Unknown",0.032652,-0.22307,0.091864,0.92885,0.96822,-5.5219
"X1.12__156.07756000000001__.M.H..__w.o.MS2.Histidine",0.036001,-0.48661,0.090522,0.92988,0.96822,-5.522
"X3.992__114.03863__.M.H..__Unknown",-0.018941,0.025847,-0.088468,0.93147,0.96822,-5.5222
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",0.044423,-0.0022337,0.083919,0.93499,0.96822,-5.5226
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",0.12238,-0.89314,0.080402,0.9377,0.96822,-5.5229
"X0.571__246.03334000000001__.M.Na..__Unknown",0.017997,-0.17617,0.078367,0.93928,0.96822,-5.523
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",0.058709,0.76646,0.077551,0.93991,0.96822,-5.5231
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",-0.02277,-0.42018,-0.076769,0.94051,0.96822,-5.5231
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.028497,-0.20616,-0.073764,0.94284,0.96822,-5.5233
"X0.58__448.02573000000001__.M.H..__Unknown",0.028356,-0.22128,0.072683,0.94367,0.96822,-5.5234
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.042601,0.17933,0.069177,0.94638,0.96822,-5.5236
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.023322,-0.39067,0.065769,0.94902,0.96822,-5.5239
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",0.035551,-0.01256,0.065251,0.94942,0.96822,-5.5239
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.030172,0.1392,0.064192,0.95024,0.96822,-5.524
"X8.272__549.42273__.M.H..__Unknown",-0.021442,-0.088067,-0.06319,0.95102,0.96822,-5.524
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.015458,-0.34592,0.060046,0.95345,0.96822,-5.5242
"X0.593__294.02681999999999__.M.H..__Unknown",-0.018274,-0.25709,-0.058446,0.95469,0.96822,-5.5243
"X7.931__388.36068999999998__.M.Na..__Unknown",-0.058215,-0.57652,-0.057906,0.95511,0.96822,-5.5243
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",-0.051595,-0.36929,-0.051328,0.9602,0.97062,-5.5246
"X3.923__241.10565__.M.H..__w.o.MS2.NCGC00169556.02.3..3.4.5.trimethoxyphenyl.propanoic.acid",-0.017091,0.058157,-0.049189,0.96186,0.97062,-5.5247
"X6.691__228.24010999999999__.M.H..__Unknown",0.010019,-0.29498,0.043483,0.96628,0.97287,-5.525
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",0.00949,-0.11099,0.04051,0.96858,0.97298,-5.5251
"X1.153__163.01883000000001__.M.H..__Unknown",-0.0066391,-0.19447,-0.018979,0.98528,0.98751,-5.5257
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.0053028,-0.26639,0.011568,0.99103,0.99103,-5.5258
