"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X6.459__236.20265000000001__.M.Na..__Unknown",0.21659,-1.3183,0.30224,0.76949,0.94428,-6.2165
"X1.01__58.994990000000001__.M.H..__Unknown",0.075954,0.033198,0.29744,0.77303,0.94601,-6.2181
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",0.13877,0.29769,0.29376,0.77575,0.94672,-6.2192
"X1.084__182.08507__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.511",0.11747,0.18944,0.28047,0.7856,0.94759,-6.2233
"X0.896__158.95164__.M.H.H2O..__Unknown",-0.097428,0.10393,-0.28044,0.78562,0.94759,-6.2233
"X0.581__345.97512999999998__.M.H..__Unknown",0.081263,0.23587,0.27902,0.78668,0.94759,-6.2237
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",0.31388,0.53297,0.27284,0.79127,0.94759,-6.2255
"X0.676__497.04827999999998__.M.H..__Unknown",0.47934,-3.0649,0.27236,0.79163,0.94759,-6.2257
"X0.514__166.96071000000001__.M.H..__Unknown",0.10269,-0.58673,0.27196,0.79193,0.94759,-6.2258
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",-0.1046,0.19425,-0.26976,0.79356,0.94759,-6.2264
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",-0.11678,0.17605,-0.26974,0.79358,0.94759,-6.2264
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",-0.12761,-0.17657,-0.26405,0.79782,0.94776,-6.228
"X0.588__93.04522__.M.H..__Unknown",0.059562,-0.074442,0.26381,0.798,0.94776,-6.2281
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.089245,-0.24088,-0.25624,0.80366,0.95192,-6.2302
"X1.095__252.15924000000001__.M.H..__Unknown",0.094291,-0.42026,0.24888,0.80917,0.9559,-6.2322
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",-0.1309,0.44178,-0.23953,0.81618,0.95925,-6.2346
"X0.579__274.88242000000002__.M.K..__Unknown",0.088336,0.4333,0.23701,0.81807,0.95925,-6.2353
"X2.262__120.04451__.M.H..__Unknown",-0.05076,-0.12477,-0.23527,0.81938,0.95925,-6.2357
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",-0.087115,-0.04479,-0.22951,0.82372,0.95925,-6.2371
"X0.58__429.93588__.M.H..__Unknown",-0.061583,0.41289,-0.22796,0.82488,0.95925,-6.2375
"X6.691__228.24010999999999__.M.H..__Unknown",0.057872,-0.27864,0.22702,0.82559,0.95925,-6.2377
"X0.667__147.07874000000001__.M.H..__w.o.MS2.4.ureidobutanoic.acid",0.20914,-0.78516,0.22409,0.8278,0.95925,-6.2384
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.16389,0.0082292,-0.22207,0.82933,0.95925,-6.2389
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.17093,-0.9039,0.20894,0.83925,0.96691,-6.242
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",-0.077853,-0.012254,-0.20278,0.84391,0.96691,-6.2433
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",0.18167,-0.086281,0.19626,0.84886,0.96691,-6.2447
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.062929,0.059606,-0.1962,0.84891,0.96691,-6.2447
"X1.632__177.95822000000001__.M.H..__Unknown",-0.1161,-0.27176,-0.19569,0.8493,0.96691,-6.2448
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.064574,-0.53844,0.19439,0.85028,0.96691,-6.2451
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",-0.19373,-0.37321,-0.18827,0.85494,0.96691,-6.2463
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",-0.068272,-0.3917,-0.1879,0.85521,0.96691,-6.2464
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",0.079707,-0.17557,0.1874,0.85559,0.96691,-6.2465
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",-0.088094,0.083822,-0.18173,0.85991,0.96932,-6.2476
"X0.692__316.98538000000002__.M.K..__Unknown",0.19665,-2.5122,0.17866,0.86225,0.96948,-6.2482
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.045359,0.03149,0.17108,0.86803,0.97107,-6.2496
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",0.05231,0.34341,0.17107,0.86804,0.97107,-6.2496
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",-0.045284,-0.33181,-0.15564,0.87983,0.97462,-6.2523
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",-0.18772,-1.2584,-0.1555,0.87994,0.97462,-6.2524
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",-0.043198,0.50406,-0.15323,0.88167,0.97462,-6.2527
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.047963,0.039899,0.15091,0.88345,0.97462,-6.2531
"X1.482__113.10822__.M.H..__Unknown",-0.043835,0.41838,-0.14669,0.88668,0.97462,-6.2538
"X0.986__267.02999999999997__.M.Na..__Unknown",-0.05385,0.72971,-0.14181,0.89042,0.97462,-6.2545
"X1.013__63.006399999999999__.M.H..__Unknown",0.042868,0.0020134,0.14178,0.89045,0.97462,-6.2546
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",0.22722,-1.086,0.13896,0.89261,0.97462,-6.255
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",0.34943,-3.0512,0.13763,0.89363,0.97462,-6.2552
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",0.060854,0.11698,0.13332,0.89694,0.97462,-6.2558
"X0.831__168.94781__.M.H..__Unknown",0.087211,0.013638,0.12856,0.9006,0.97462,-6.2565
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.043942,-0.13511,-0.1284,0.90072,0.97462,-6.2565
"X8.933__381.35046__.M.H..__w.o.MS2.Brassicasterol..LC.APPI.QQ..MS2..CE",-0.055015,-1.2839,-0.12681,0.90194,0.97462,-6.2567
"X0.921__84.04513__.M.H.H2O..__Unknown",-0.048343,0.039698,-0.12338,0.90458,0.97462,-6.2572
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",0.06152,-0.45097,0.12092,0.90647,0.97462,-6.2575
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.041728,0.37987,0.1129,0.91265,0.97462,-6.2585
"X5.457__228.19637__.M.H..__Unknown",-0.031446,0.2129,-0.10795,0.91645,0.97462,-6.2591
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.025366,-0.0070059,0.1072,0.91703,0.97462,-6.2592
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",0.046073,-0.65915,0.10628,0.91774,0.97462,-6.2593
"X0.589__110.07162__.M.H..__Unknown",0.027259,0.012772,0.10484,0.91885,0.97462,-6.2594
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",-0.094299,-0.77714,-0.10403,0.91948,0.97462,-6.2595
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.019669,-0.23154,0.10351,0.91988,0.97462,-6.2596
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.022366,0.033471,-0.101,0.92182,0.97462,-6.2599
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",0.10529,-0.49725,0.092045,0.92872,0.97735,-6.2608
"X0.591__500.03298999999998__.M.Na..__Unknown",0.053372,-0.24894,0.091049,0.92949,0.97735,-6.2609
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",-0.052698,0.058256,-0.087473,0.93225,0.97735,-6.2612
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.051687,-0.68193,0.086212,0.93323,0.97735,-6.2613
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.033718,-0.20668,-0.076091,0.94105,0.98105,-6.2622
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",0.018541,0.61894,0.073123,0.94334,0.98105,-6.2625
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.0247,-0.36654,0.073049,0.9434,0.98105,-6.2625
"X0.695__325.11284999999998__.M.H.H2O..__w.o.MS2.Disaccharide.Hex.Hex...PlaSMA.ID.1741",-0.089331,-0.97159,-0.067826,0.94744,0.98294,-6.2629
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.040075,0.18674,0.062644,0.95145,0.9848,-6.2632
"X6.116__356.35174999999998__.M.H..__Unknown",0.014729,-0.12747,0.059468,0.95391,0.98488,-6.2634
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.013167,-0.012614,-0.056788,0.95598,0.98488,-6.2636
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",0.018962,-0.099325,0.049423,0.96169,0.98846,-6.264
"X0.876__234.90781999999999__.M.H..__Unknown",0.043149,-1.139,0.045096,0.96504,0.98961,-6.2642
"X3.12__202.18088__.M.H..__Unknown",0.018353,-0.45948,0.036283,0.97187,0.99416,-6.2646
"X0.514__198.94175999999999__.M.H..__Unknown",0.0090891,-0.61201,0.025788,0.98,0.99416,-6.265
"X1.038__308.09334999999999__.M.H..__w.o.MS2.Glutathione..reduced.",0.038892,-1.5727,0.024583,0.98094,0.99416,-6.265
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",-0.013648,0.39577,-0.020814,0.98386,0.99416,-6.2651
"X4.072__163.07662999999999__.M.H..__w.o.MS2.Isosafrole",-0.010188,-0.6266,-0.0203,0.98426,0.99416,-6.2651
"X1.009__519.01464999999996__.M.H..__Unknown",0.0085566,0.3234,0.020071,0.98443,0.99416,-6.2651
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",-0.018858,-0.17529,-0.019106,0.98518,0.99416,-6.2651
"X1.01__75.02637__.M.Na..__Unknown",-0.002852,-0.081224,-0.012808,0.99007,0.99682,-6.2653
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",-0.0042019,0.037003,-0.0080452,0.99376,0.99748,-6.2653
"X0.717__157.06164999999999__.M.H.H2O..__Unknown",0.0042624,-0.58498,0.0061475,0.99523,0.99748,-6.2653
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",0.00019337,-0.12562,0.00023678,0.99982,0.99982,-6.2653
