"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",0.07414,-0.079984,0.33082,0.74856,0.91982,-5.3206
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",-0.12526,0.35894,-0.32946,0.74956,0.91982,-5.321
"X1.01__58.994990000000001__.M.H..__Unknown",-0.071404,-0.033269,-0.32502,0.7528,0.92124,-5.3223
"X0.589__110.07162__.M.H..__Unknown",-0.060023,-0.01554,-0.31945,0.75688,0.92303,-5.3238
"X0.667__147.07874000000001__.M.H..__w.o.MS2.4.ureidobutanoic.acid",0.31375,-0.70078,0.31734,0.75842,0.92303,-5.3244
"X3.992__114.03863__.M.H..__Unknown",0.061207,0.070943,0.31053,0.76342,0.92656,-5.3262
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",-0.080053,-0.49087,-0.30389,0.76831,0.92994,-5.328
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",0.23342,0.57777,0.29801,0.77264,0.93265,-5.3295
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.12109,0.46009,-0.28975,0.77876,0.93442,-5.3317
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",-0.051422,0.011455,-0.28767,0.78029,0.93442,-5.3322
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",0.11455,-0.57961,0.28638,0.78124,0.93442,-5.3325
"X0.981__96.007580000000004__.M.H..__Unknown",0.05748,0.1074,0.28337,0.78348,0.93442,-5.3332
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.080005,-0.27212,-0.27598,0.78897,0.93442,-5.335
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",0.057878,0.083908,0.2752,0.78954,0.93442,-5.3352
"X0.987__323.98068000000001__.M.K..__Unknown",0.080168,0.5229,0.2709,0.79274,0.93442,-5.3362
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.063526,-0.68821,0.27073,0.79287,0.93442,-5.3363
"X1.585__152.05681999999999__.M.CH3OH.H..__w.o.MS2.Guanine..CE0..UYTPUPDQBNUYGX.UHFFFAOYSA.N",0.14683,-0.25983,0.27042,0.7931,0.93442,-5.3363
"X1.008__323.06787000000003__.M.H..__w.o.MS2.3.4.DIMETHOXYDALBERGIONE",-0.13384,0.64143,-0.26649,0.79603,0.93539,-5.3373
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",-0.20173,0.66019,-0.25138,0.80732,0.94477,-5.3407
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.058805,-0.45966,0.2501,0.80828,0.94477,-5.3409
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",-0.12706,-0.0089223,-0.24427,0.81265,0.94738,-5.3422
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",-0.051268,0.17711,-0.23745,0.81777,0.94785,-5.3436
"X0.788__252.92823999999999__.M.H..__Unknown",-0.12678,1.0304,-0.2362,0.81871,0.94785,-5.3439
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",-0.07488,-0.10293,-0.23519,0.81947,0.94785,-5.3441
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",-0.050286,-0.37369,-0.22564,0.82666,0.95368,-5.346
"X1.095__252.15924000000001__.M.H..__Unknown",-0.062961,-0.50423,-0.21977,0.83109,0.95629,-5.3471
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.043246,0.1163,0.19755,0.84791,0.97066,-5.3512
"X2.905__234.20707999999999__.M.H..__Unknown",0.0417,0.10955,0.19512,0.84975,0.97066,-5.3516
"X0.579__481.94720000000001__.M.H..__Unknown",0.052531,-0.20396,0.18899,0.85441,0.97066,-5.3526
"X1.289__136.07607999999999__.M.H..__w.o.MS2.3..Aminoacetophenone",0.080766,0.27381,0.18421,0.85805,0.97066,-5.3534
"X0.831__168.94781__.M.H..__Unknown",0.11482,-0.0041289,0.18332,0.85872,0.97066,-5.3535
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.036261,-0.027741,-0.17682,0.86367,0.97066,-5.3546
"X0.823__224.93935999999999__.M.H..__Unknown",-0.12674,-0.01208,-0.173,0.86658,0.97066,-5.3552
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.049509,-0.43714,-0.17209,0.86728,0.97066,-5.3553
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",0.10141,-0.68756,0.17031,0.86864,0.97066,-5.3556
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.12053,0.19183,0.16423,0.87328,0.97066,-5.3564
"X1.198__177.95758000000001__.M.H..__Unknown",0.092707,0.02641,0.15991,0.87658,0.97066,-5.3571
"X1.01__75.02637__.M.Na..__Unknown",0.033378,-0.045991,0.15915,0.87716,0.97066,-5.3572
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",-0.071399,-0.41334,-0.15352,0.88147,0.97066,-5.3579
"X0.579__451.92700000000002__.M.K..__Unknown",-0.066182,0.10413,-0.14924,0.88475,0.97066,-5.3585
"X0.983__95.024609999999996__.M.H.H2O..__Unknown",0.028911,0.002067,0.1417,0.89052,0.97066,-5.3595
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",-0.20771,0.91348,-0.14018,0.89169,0.97066,-5.3596
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.17705,-0.38926,0.13497,0.89569,0.97066,-5.3603
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.061066,0.33509,0.13381,0.89658,0.97066,-5.3604
"X0.921__84.04513__.M.H.H2O..__Unknown",-0.071638,-7.9934e-05,-0.13266,0.89746,0.97066,-5.3605
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.055881,-0.36717,-0.13132,0.89849,0.97066,-5.3607
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.053217,-0.20387,-0.12663,0.90209,0.97066,-5.3612
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",-0.12651,-0.15078,-0.12529,0.90312,0.97066,-5.3614
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",0.037925,-0.11755,0.12306,0.90484,0.97066,-5.3616
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",0.066595,-0.20509,0.12147,0.90606,0.97066,-5.3618
"X0.685__162.07615999999999__.M.H..__w.o.MS2.N.Methylglutamic.acid",-0.091481,-0.71147,-0.11989,0.90728,0.97066,-5.362
"X5.493__279.09369__.M.H..__Triphenylphosphine.oxide",0.024824,-0.54617,0.11849,0.90835,0.97066,-5.3621
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",0.060893,-0.016584,0.11832,0.90848,0.97066,-5.3621
"X0.876__234.90781999999999__.M.H..__Unknown",-0.088493,-1.2192,-0.11565,0.91054,0.97066,-5.3624
"X0.58__299.97570999999999__.M.K..__Unknown",-0.031285,0.25726,-0.11178,0.91352,0.97066,-5.3628
"X3.093__114.03863__.M.H..__Unknown",0.02623,0.13783,0.11139,0.91382,0.97066,-5.3628
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",-0.025059,-0.30573,-0.10929,0.91543,0.97066,-5.363
"X4.651__114.03719__.M.H..__Unknown",-0.034625,0.13632,-0.10844,0.91609,0.97066,-5.3631
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",0.066056,-1.0679,0.10761,0.91673,0.97066,-5.3632
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",-0.031156,0.054302,-0.10587,0.91807,0.97066,-5.3633
"X2.497__176.07837000000001__.M.H..__w.o.MS2.allantonin",0.05225,0.072795,0.10169,0.9213,0.97175,-5.3637
"X0.728__199.01794000000001__.M.K..__w.o.MS2.PUTRESCINE.DIHYDROCHLORIDE",0.087293,-1.3444,0.097374,0.92462,0.97294,-5.3641
"X0.49__146.16550000000001__.M.H..__w.o.MS2.Spermidine..LC.ESI.QTOF..MS2..CE",0.10649,2.7472,0.091079,0.92948,0.97452,-5.3646
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-0.025338,0.29037,-0.086368,0.93312,0.97452,-5.365
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-0.20618,0.038624,-0.081144,0.93715,0.97452,-5.3654
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",0.089473,-0.45163,0.080124,0.93794,0.97452,-5.3654
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",0.042031,0.21289,0.077843,0.9397,0.97452,-5.3656
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",-0.02688,0.1935,-0.076668,0.94061,0.97452,-5.3657
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",0.02164,0.27511,0.073566,0.94301,0.97452,-5.3659
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",0.022319,0.015551,0.072643,0.94372,0.97452,-5.3659
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.029052,-0.51222,0.069145,0.94643,0.97504,-5.3662
"X6.21__253.22301999999999__.M.H..__w.o.MS2.MLS002639189.01.",0.017005,-0.18762,0.063276,0.95097,0.97744,-5.3665
"X0.588__93.04522__.M.H..__Unknown",-0.011226,-0.10477,-0.059852,0.95362,0.9779,-5.3667
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.013214,-0.27719,0.053381,0.95863,0.98077,-5.367
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",0.014717,0.21642,0.049821,0.96138,0.98132,-5.3672
"X4.517__197.08624__.M.H..__w.o.MS2..MLS002207182.01.2..Hydroxy.4..6..dimethoxyacetophenone90.24.4.",0.011026,-0.3509,0.0428,0.96682,0.9846,-5.3674
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.020747,-0.85858,0.029877,0.97684,0.99,-5.3679
"X1.609__276.14343000000002__.M.H.H2O..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1286",0.023012,-3.327,0.027371,0.97878,0.99,-5.3679
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",-0.01771,-2.064,-0.027309,0.97883,0.99,-5.3679
"X5.679__393.28789999999998__.M.H..__Unknown",-0.02248,-1.796,-0.023378,0.98187,0.99082,-5.368
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",0.0033798,0.10881,0.017316,0.98657,0.9933,-5.3681
"X0.928__183.91463999999999__.M.H..__Unknown",0.010262,-0.61693,0.013518,0.98952,0.994,-5.3682
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",0.0013044,0.028099,0.0071941,0.99442,0.99559,-5.3682
"X0.591__226.04044999999999__.M.H..__Unknown",0.0012849,0.0086364,0.0056911,0.99559,0.99559,-5.3682
