"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X0.58__258.90069999999997__.M.Na..__Unknown",0.11815,-0.41958,0.3684,0.72235,0.87432,-4.6276
"X1.013__63.006399999999999__.M.H..__Unknown",-0.078898,-0.044864,-0.36288,0.72631,0.87672,-4.6277
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",-0.56752,-0.70615,-0.35831,0.72959,0.87829,-4.6279
"X0.58__448.02573000000001__.M.H..__Unknown",0.13032,-0.18129,0.35068,0.73509,0.8825,-4.6281
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",-0.39114,-3.2965,-0.33733,0.74474,0.89168,-4.6284
"X6.116__356.35174999999998__.M.H..__Unknown",-0.10494,-0.17788,-0.33022,0.7499,0.89529,-4.6286
"X1.632__177.95822000000001__.M.H..__Unknown",-0.12165,-0.3173,-0.32761,0.7518,0.89529,-4.6287
"X1.223__176.96213__.M.H..__Unknown",-0.27492,-0.67918,-0.32381,0.75457,0.89618,-4.6288
"X6.675__501.08786__.M.K..__w.o.MS2.6...6.8.dihydroxy.7.methoxy.3.methyl.1.oxo.3.4.dihydroisochromen.4.yl.oxy..4.8.dihydroxy.7.methoxy.3.methyl.3.4.dihydroisochromen.1.one",0.2154,-5.5585,0.31325,0.76228,0.90062,-4.6291
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",0.29682,-1.7086,0.31102,0.76392,0.90062,-4.6291
"X4.648__540.18829000000005__.M.H..__Unknown",0.078328,0.17508,0.30867,0.76564,0.90062,-4.6292
"X7.034__351.32303000000002__.M.H..__Unknown",-0.17127,-0.30503,-0.30573,0.76779,0.90062,-4.6293
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.080584,-0.6005,0.30479,0.76848,0.90062,-4.6293
"X0.667__147.07874000000001__.M.H..__w.o.MS2.4.ureidobutanoic.acid",0.30183,-0.75488,0.29913,0.77263,0.9031,-4.6294
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.19635,0.26728,0.29596,0.77496,0.90345,-4.6295
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",0.085172,-0.33863,0.29071,0.77883,0.90557,-4.6296
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.055047,-0.28102,0.28291,0.78459,0.90988,-4.6298
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",0.13746,0.45834,0.27902,0.78746,0.91008,-4.6299
"X8.272__549.42273__.M.H..__Unknown",-0.32545,-0.23059,-0.27601,0.7897,0.91008,-4.63
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",-0.41847,-0.65252,-0.26969,0.79438,0.91008,-4.6301
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",-0.098007,-0.088252,-0.26797,0.79566,0.91008,-4.6301
"X1.01__89.042119999999997__.M.H..__Unknown",-0.05699,0.083421,-0.26789,0.79572,0.91008,-4.6301
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.1715,0.19742,0.26604,0.79709,0.91008,-4.6302
"X6.676__485.12228__.M.Na..__Hispiduloside",0.23865,-6.3219,0.24879,0.80993,0.92237,-4.6305
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",-0.10999,0.12261,-0.2435,0.81388,0.92449,-4.6306
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.04815,0.04726,0.23797,0.81802,0.92543,-4.6308
"X3.444__350.11617999999999__.M.H..__w.o.MS2.MMV688889",-0.059469,0.065987,-0.23677,0.81892,0.92543,-4.6308
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.06978,-0.26245,0.23276,0.82193,0.92543,-4.6309
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",-0.1334,-2.3022,-0.23123,0.82307,0.92543,-4.6309
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.18848,-0.26279,0.22568,0.82724,0.92587,-4.631
"X0.611__99.093209999999999__.M.H..__Unknown",-0.10936,-1.1168,-0.22515,0.82764,0.92587,-4.631
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.051312,-0.042303,-0.22069,0.83099,0.92727,-4.6311
"X0.569__423.08483999999999__.M.H..__w.o.MS2.5.hydroxy.6.8.dimethoxy.7...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxychromen.2.one",-0.074527,-0.56827,-0.20975,0.83922,0.93226,-4.6313
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",0.044459,0.18279,0.20916,0.83967,0.93226,-4.6313
"X1.617__136.93144000000001__.M.H..__Unknown",-0.088064,-0.196,-0.20184,0.84519,0.93582,-4.6314
"X1.008__87.02569__.M.H..__Unknown",-0.039206,0.04559,-0.19932,0.84709,0.93582,-4.6314
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",0.45745,-1.4199,0.19375,0.85131,0.93655,-4.6315
"X4.349__262.05333999999999__.M.H..__w.o.MS2.Phosphotyrosine",-0.068607,-0.55852,-0.19286,0.85199,0.93655,-4.6315
"X1.076__124.039__.M.H..__Isonicotinic.acid..LC.ESI.QTOF..MS2..CE",0.1258,0.48249,0.18023,0.86156,0.94473,-4.6317
"X4.613__311.16034000000002__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",0.17396,-0.048059,0.17612,0.86468,0.94581,-4.6318
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",0.11451,-0.17667,0.17307,0.86699,0.946,-4.6318
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.042271,0.017861,-0.16505,0.87309,0.94975,-4.632
"X0.58__429.93588__.M.H..__Unknown",-0.046925,0.4028,-0.16292,0.87471,0.94975,-4.632
"X6.845__352.32128999999998__.M.H..__Unknown",-0.25152,-1.0071,-0.15035,0.88429,0.9578,-4.6321
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.037959,0.36675,-0.14681,0.88699,0.95839,-4.6322
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.056317,0.5209,-0.13416,0.89666,0.96234,-4.6323
"X0.428__136.93093999999999__.M.H..__Unknown",-0.082555,-1.1805,-0.13232,0.89808,0.96234,-4.6324
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",-0.072449,-0.02107,-0.13175,0.89851,0.96234,-4.6324
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",0.028252,0.23888,0.1146,0.91165,0.96234,-4.6325
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",-0.06102,-1.141,-0.11323,0.9127,0.96234,-4.6325
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",-0.035191,-0.62157,-0.10966,0.91544,0.96234,-4.6326
"X2.379__329.06792999999999__.M.H..__w.o.MS2.aflatoxin.G1",-0.041559,-0.64382,-0.10839,0.91642,0.96234,-4.6326
"X0.589__110.07162__.M.H..__Unknown",0.022398,0.038227,0.10768,0.91696,0.96234,-4.6326
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",0.055863,-0.37299,0.10716,0.91736,0.96234,-4.6326
"X4.92__336.21679999999998__.M.H..__Unknown",0.05153,0.41008,0.10425,0.91959,0.96234,-4.6326
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",-0.029558,0.36291,-0.099104,0.92355,0.96234,-4.6327
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.093719,-0.32242,-0.093765,0.92765,0.96234,-4.6327
"X6.81__392.30063000000001__.M.K..__Unknown",-0.029601,0.61609,-0.092673,0.92849,0.96234,-4.6327
"X5.675__231.14333999999999__.M.Na..__w.o.MS2.lindenenol",-0.050256,-0.63165,-0.091751,0.9292,0.96234,-4.6327
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",0.033035,0.33807,0.090252,0.93036,0.96234,-4.6327
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",-0.043797,-0.36328,-0.090227,0.93037,0.96234,-4.6327
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",-0.030705,0.20927,-0.089644,0.93082,0.96234,-4.6327
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",0.048221,-0.11715,0.088722,0.93153,0.96234,-4.6327
"X7.226__151.07705999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.231",-0.098803,-0.17295,-0.088208,0.93193,0.96234,-4.6328
"X0.852__154.94202999999999__.M.H..__Unknown",-0.044068,0.28598,-0.083356,0.93566,0.96395,-4.6328
"X1.161__98.983879999999999__.M.H..__Unknown",0.063786,-1.2969,0.077736,0.93999,0.9644,-4.6328
"X0.738__228.96952999999999__.M.H..__Unknown",0.027086,0.11345,0.07714,0.94045,0.9644,-4.6328
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.015401,-0.20921,-0.073444,0.9433,0.96508,-4.6328
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",-0.017331,-0.57194,-0.057509,0.95558,0.97252,-4.6329
"X3.754__557.22240999999997__.M.H..__Unknown",0.11348,-1.195,0.055758,0.95693,0.97252,-4.6329
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.021312,-0.77746,0.055477,0.95715,0.97252,-4.6329
"X6.011__446.26711999999998__.M.H..__Unknown",-0.027035,-0.098935,-0.049211,0.96199,0.97518,-4.633
"X0.588__93.04522__.M.H..__Unknown",0.0097956,-0.077296,0.045796,0.96462,0.97518,-4.633
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",-0.031903,0.4412,-0.043526,0.96637,0.97518,-4.633
"X0.844__256.08458999999999__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.1107",0.038563,-0.90321,0.039735,0.9693,0.97591,-4.633
"X0.579__451.92700000000002__.M.K..__Unknown",-0.013764,0.12729,-0.034542,0.97331,0.97772,-4.633
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.011553,-0.25093,-0.027499,0.97875,0.98067,-4.633
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",0.0090928,0.31986,0.025013,0.98067,0.98067,-4.633
