"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X4.166__427.65363000000002__.M.2H.2.__Unknown",-0.072102,0.32817,-0.2904,0.77837,0.93669,-5.2596
"X1.361__221.09215__.M.H..__w.o.MS2.5.Hydroxytryptophan",-0.069116,0.44386,-0.2904,0.77838,0.93669,-5.2596
"X3.092__434.07135__.M.H..__w.o.MS2.MMV676528",-0.04296,0.26159,-0.28975,0.77885,0.93669,-5.2597
"X0.588__113.10735__.M.H..__Unknown",-0.039764,-0.45657,-0.28932,0.77917,0.93669,-5.2598
"X4.339__514.21056999999996__.M.H..__w.o.MS2.4..7.acetyloxy.5.chloro.3...1E.3E..3.5.dimethylhepta.1.3.dienyl..7.methyl.6.8.dioxoisoquinolin.2.yl.butanoic.acid",-0.072248,0.46604,-0.27995,0.78611,0.93669,-5.2621
"X2.081__100.07629__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",0.20178,-1.5961,0.27718,0.78817,0.93669,-5.2627
"X0.482__112.11212999999999__.M.H..__Unknown",0.36567,3.5285,0.27708,0.78825,0.93669,-5.2627
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",0.081164,0.24395,0.27655,0.78864,0.93669,-5.2628
"X0.84__204.12270000000001__.M.H..__w.o.MS2.Acetylcarnitine",0.21455,0.072801,0.27649,0.78868,0.93669,-5.2629
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",0.099852,0.038251,0.26169,0.7997,0.93888,-5.2662
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",0.11961,-0.11372,0.2585,0.80209,0.93888,-5.2669
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",0.24383,-1.4133,0.25766,0.80271,0.93888,-5.267
"X1.009__74.06__.M.H..__w.o.MS2.N.N.Dimethylformamide",0.12445,-0.051612,0.25721,0.80305,0.93888,-5.2671
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",-0.27719,0.56847,-0.25056,0.80802,0.93888,-5.2685
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",-0.12178,-0.19321,-0.24621,0.81128,0.93888,-5.2694
"X2.993__160.13328999999999__.M.H..__w.o.MS2.4.aminovaleric.acid.betaine..CE0..RXHVPPWXTMHWGY.UHFFFAOYSA.N",0.076542,-0.39989,0.24378,0.8131,0.93888,-5.2699
"X0.58__258.90069999999997__.M.Na..__Unknown",-0.046584,-0.49922,-0.23666,0.81844,0.93888,-5.2714
"X0.676__497.04827999999998__.M.H..__Unknown",-0.2912,-3.2372,-0.2327,0.82142,0.93888,-5.2721
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",0.034914,-0.094375,0.22884,0.82433,0.93888,-5.2729
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",0.08894,2.1113,0.22817,0.82483,0.93888,-5.273
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",-0.30763,-1.0084,-0.22667,0.82596,0.93888,-5.2733
"X1.009__519.01464999999996__.M.H..__Unknown",0.089629,0.24823,0.22592,0.82653,0.93888,-5.2734
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",-0.22037,-1.0213,-0.22392,0.82803,0.93888,-5.2738
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.13417,0.11119,0.22168,0.82972,0.93888,-5.2742
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.081298,-0.48746,0.21793,0.83255,0.93888,-5.2749
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",-0.41493,-3.5083,-0.21786,0.8326,0.93888,-5.2749
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",-0.06263,-0.014288,-0.21737,0.83297,0.93888,-5.275
"X1.008__87.02569__.M.H..__Unknown",0.031003,0.091608,0.21583,0.83413,0.93888,-5.2753
"X4.087__232.17075__.M.H..__w.o.MS2.Alpha.pyrrolidinovalerophenone",-0.072867,0.028924,-0.21485,0.83488,0.93888,-5.2755
"X2.433__142.06618__.M.H..__w.o.MS2.5.Hydroxymethylcytosine",0.034828,0.25527,0.21465,0.83503,0.93888,-5.2755
"X0.579__351.98876999999999__.M.Na..__Unknown",0.059485,-1.2079,0.2101,0.83847,0.93978,-5.2763
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",-0.16094,0.26086,-0.2046,0.84263,0.93978,-5.2773
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.028454,0.14221,-0.20101,0.84535,0.93978,-5.2779
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",-0.059722,-0.15952,-0.20022,0.84595,0.93978,-5.278
"X6.063__229.11754999999999__.M.H..__w.o.MS2.Proline.hydroxyproline",-0.15524,-1.3453,-0.1986,0.84718,0.93978,-5.2783
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",-0.049083,0.24988,-0.19604,0.84912,0.93978,-5.2787
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",0.39024,-1.7872,0.19398,0.85068,0.93978,-5.279
"X2.247__258.07211000000001__.M.K..__w.o.MS2.Orbencarb..LC.ESI.ITFT..MS2..CE",0.037438,0.58163,0.18879,0.85462,0.94179,-5.2799
"X4.651__114.03719__.M.H..__Unknown",-0.028319,0.081259,-0.17808,0.86277,0.94841,-5.2815
"X3.921__481.21181999999999__.M.H..__Unknown",-0.059573,0.38206,-0.17116,0.86805,0.95184,-5.2825
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.10133,0.097304,-0.16537,0.87247,0.95381,-5.2833
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",0.15888,-0.87315,0.16317,0.87415,0.95381,-5.2836
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.022139,0.14624,-0.15799,0.8781,0.95577,-5.2843
"X0.734__134.1172__.M.H..__Unknown",-0.043668,-0.48957,-0.13682,0.89431,0.97013,-5.287
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",-0.043092,-0.030547,-0.13505,0.89567,0.97013,-5.2872
"X4.921__533.18768__.M.2H.2.__Unknown",0.031479,0.71979,0.13136,0.8985,0.97013,-5.2876
"X0.575__507.05077999999997__.M.K..__w.o.MS2.ginnalin.A",0.031749,-0.41113,0.12935,0.90005,0.97013,-5.2878
"X0.581__233.99332000000001__.M.K..__Unknown",0.019531,0.82739,0.122,0.90569,0.97384,-5.2886
"X0.588__93.04522__.M.H..__Unknown",-0.01486,-0.076338,-0.10711,0.91715,0.97912,-5.29
"X4.578__264.23361__.M.H..__w.o.MS2.NCGC00385952.01_C15H26O_1.7.Dimethyl.7..4.methyl.3.penten.1.yl.bicyclo.2.2.1.heptan.2.ol",-0.031729,0.58121,-0.10617,0.91788,0.97912,-5.2901
"X4.288__381.20364000000001__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",0.13384,1.0657,0.10401,0.91954,0.97912,-5.2903
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",-0.04668,-0.36542,-0.10235,0.92082,0.97912,-5.2904
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",-0.033667,-1.0043,-0.095693,0.92595,0.97912,-5.291
"X3.655__396.15850999999998__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",-0.017795,0.24986,-0.09518,0.92635,0.97912,-5.291
"X0.579__413.96123999999998__.M.H..__Unknown",-0.014687,-0.22025,-0.087027,0.93264,0.97912,-5.2916
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",0.030879,0.68264,0.082183,0.93638,0.97912,-5.292
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",-0.016497,-0.34308,-0.077716,0.93983,0.97912,-5.2923
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",-0.049043,-0.90758,-0.076499,0.94077,0.97912,-5.2924
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",-0.032121,-0.040432,-0.076181,0.94101,0.97912,-5.2924
"X5.678__376.26067999999998__.M.H..__Unknown",-0.042094,-2.0618,-0.072661,0.94373,0.97912,-5.2926
"X1.223__176.96213__.M.H..__Unknown",-0.041816,-0.71345,-0.070332,0.94553,0.97912,-5.2927
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",0.0097866,0.14647,0.070171,0.94566,0.97912,-5.2927
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.072088,-0.38983,0.068563,0.9469,0.97912,-5.2928
"X0.611__99.093209999999999__.M.H..__Unknown",0.031578,-0.91638,0.065294,0.94943,0.97912,-5.293
"X0.58__299.97570999999999__.M.K..__Unknown",0.0086051,0.28376,0.062819,0.95134,0.97912,-5.2932
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",0.025601,-3.6085,0.062202,0.95182,0.97912,-5.2932
"X1.456__132.10356__.M.H..__Leucine",0.0097185,0.20244,0.061201,0.95259,0.97912,-5.2932
"X6.969__335.29126000000002__.M.H..__w.o.MS2.arachidic.acid",0.037084,0.23547,0.054819,0.95753,0.98191,-5.2935
"X7.931__388.36068999999998__.M.Na..__Unknown",-0.049928,-0.52869,-0.049893,0.96134,0.98243,-5.2938
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.0081213,0.048595,-0.045949,0.9644,0.98243,-5.2939
"X4.557__376.13256999999999__.M.H..__w.o.MS2.BEZ.M",-0.026913,-2.4734,-0.045432,0.9648,0.98243,-5.2939
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",-0.009868,-0.9792,-0.042709,0.96691,0.98243,-5.294
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",-0.050738,-4.4239,-0.036306,0.97186,0.98521,-5.2943
"X8.264__449.38479999999998__.M.H..__w.o.MS2.friedelin",-0.075238,0.40326,-0.025938,0.9799,0.99108,-5.2945
"X0.981__96.007580000000004__.M.H..__Unknown",-0.0016375,0.11547,-0.010081,0.99219,0.99933,-5.2948
"X1.913__184.16908000000001__.M.H..__Unknown",-0.001253,-0.27284,-0.0078874,0.99389,0.99933,-5.2948
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.00067655,-0.32009,0.0028093,0.99782,0.99933,-5.2948
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.00070988,-0.6425,-0.0017888,0.99861,0.99933,-5.2948
"X3.486__240.14878999999999__.M.H..__Unknown",0.00013983,-1.3335,0.00086064,0.99933,0.99933,-5.2948
