"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.20217,0.059733,-0.29269,0.77644,0.94647,-5.3049
"X0.513__265.01522999999997__.M.CH3OH.H..__Unknown",0.17233,-0.8746,0.28546,0.7818,0.94647,-5.3067
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",-0.10052,-0.062858,-0.28479,0.78229,0.94647,-5.3069
"X3.495__128.1078__.M.H..__w.o.MS2.N.Cyclohexylformamide",-0.28402,0.28342,-0.28288,0.78371,0.94647,-5.3073
"X3.182__186.18600000000001__.M.H..__Unknown",-0.11617,-1.382,-0.28236,0.7841,0.94647,-5.3075
"X2.432__117.05843__.M.H..__w.o.MS2.Ketoisovaleric.acid",0.065627,0.12876,0.27119,0.79241,0.95033,-5.3101
"X6.812__336.32754999999997__.M.H.H2O..__Unknown",0.51657,-0.63374,0.2652,0.79687,0.95033,-5.3115
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",-0.065832,0.0054634,-0.2626,0.79882,0.95033,-5.3121
"X2.682__505.18524000000002__.M.H..__w.o.MS2.2..2.6.bis.3.methylbut.2.enyl..4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxyphenyl..2.hydroxyacetic.acid",-0.16228,0.17344,-0.25591,0.80382,0.95033,-5.3135
"X6.03__326.37839000000002__.M.H..__Unknown",0.11413,-1.5549,0.25525,0.80431,0.95033,-5.3137
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.10289,-0.45953,0.25491,0.80456,0.95033,-5.3138
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.059831,-0.20286,0.24981,0.80838,0.95033,-5.3149
"X7.126__545.40197999999998__.M.H..__Unknown",-0.098228,-0.22521,-0.24814,0.80963,0.95033,-5.3152
"X0.589__110.07162__.M.H..__Unknown",-0.050025,-0.0084347,-0.24488,0.81208,0.95033,-5.3159
"X1.01__58.994990000000001__.M.H..__Unknown",-0.057943,-0.043786,-0.24054,0.81534,0.95033,-5.3168
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.072332,-0.45162,-0.23745,0.81766,0.95033,-5.3174
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.055838,-0.5255,0.23495,0.81955,0.95033,-5.3179
"X1.013__63.006399999999999__.M.H..__Unknown",0.074925,0.024228,0.23462,0.81979,0.95033,-5.318
"X6.675__501.08786__.M.K..__w.o.MS2.6...6.8.dihydroxy.7.methoxy.3.methyl.1.oxo.3.4.dihydroisochromen.4.yl.oxy..4.8.dihydroxy.7.methoxy.3.methyl.3.4.dihydroisochromen.1.one",-0.12699,-5.4502,-0.23432,0.82002,0.95033,-5.3181
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",0.066843,0.056269,0.23312,0.82092,0.95033,-5.3183
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",-0.20726,-0.93771,-0.22928,0.82381,0.95033,-5.3191
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",0.12976,-1.2549,0.22384,0.82791,0.95033,-5.3201
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.095542,-0.30972,0.22189,0.82939,0.95033,-5.3205
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",-0.066136,-0.32753,-0.21903,0.83155,0.95033,-5.321
"X0.682__244.09419__.M.H.H2O..__w.o.MS2.Pesticide3_Carbofuran_C12H15NO3_Furadan",0.14276,-1.9652,0.21632,0.8336,0.95033,-5.3215
"X3.921__481.21181999999999__.M.H..__Unknown",-0.12908,0.27655,-0.21438,0.83506,0.95033,-5.3219
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",-0.11811,-0.23686,-0.21343,0.83578,0.95033,-5.3221
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",-0.10749,-0.0036367,-0.2075,0.84027,0.95033,-5.3231
"X3.093__114.03863__.M.H..__Unknown",-0.08217,0.0453,-0.2072,0.8405,0.95033,-5.3232
"X0.895__136.06218000000001__.M.H..__w.o.MS2.Adenine..CE0..GFFGJBXGBJISGV.UHFFFAOYSA.N",-0.19539,-1.2365,-0.20637,0.84113,0.95033,-5.3233
"X1.632__177.95822000000001__.M.H..__Unknown",-0.099611,-0.3117,-0.20379,0.84309,0.95033,-5.3238
"X0.579__451.92700000000002__.M.K..__Unknown",-0.0812,0.10895,-0.20058,0.84552,0.95033,-5.3244
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",0.045428,-0.0084772,0.19055,0.85313,0.95033,-5.326
"X6.191__296.22397000000001__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",-0.10282,0.023501,-0.19019,0.85341,0.95033,-5.3261
"X3.655__396.15850999999998__.M.H..__w.o.MS2.NCGC00385007.01.methyl.4..1.3.dihydroxy.1..4.hydroxy.3.methoxyphenyl.propan.2.yl.oxy.3.methoxybenzoate",0.066313,0.23429,0.1879,0.85516,0.95033,-5.3265
"X6.341__312.37142999999998__.M.H..__Unknown",-0.11815,-0.49937,-0.18697,0.85586,0.95033,-5.3266
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.046105,-0.24037,-0.18577,0.85677,0.95033,-5.3268
"X7.569__376.30083999999999__.M.K..__Unknown",0.13877,1.6011,0.17909,0.86186,0.95033,-5.3279
"X5.679__393.28789999999998__.M.H..__Unknown",-0.17134,-1.8151,-0.17833,0.86244,0.95033,-5.328
"X6.606__462.30016999999998__.M.H..__Unknown",0.047619,-0.36071,0.17641,0.8639,0.95033,-5.3283
"X2.905__234.20707999999999__.M.H..__Unknown",-0.044736,0.072107,-0.1756,0.86452,0.95033,-5.3284
"X0.591__500.03298999999998__.M.Na..__Unknown",-0.098077,-0.23562,-0.16005,0.8764,0.961,-5.3306
"X0.58__299.97570999999999__.M.K..__Unknown",0.048828,0.29217,0.1519,0.88264,0.96246,-5.3317
"X1.008__357.02609000000001__.M.H.H2O..__w.o.MS2..E..1.4.bis.4.hydroxy.3.methoxyphenyl..2.3.dimethylbut.2.ene.1.4.dione",0.060916,0.19334,0.15076,0.88351,0.96246,-5.3319
"X6.698__371.10924999999997__.M.H..__w.o.MS2.Chelerythrine",0.1174,-5.8726,0.1498,0.88425,0.96246,-5.332
"X7.533__371.32468__.M.H..__Unknown",0.081121,0.52541,0.14522,0.88776,0.96276,-5.3326
"X1.457__414.08483999999999__.M.H..__Unknown",-0.15543,0.073466,-0.14377,0.88887,0.96276,-5.3328
"X0.988__254.99437__.M.H..__Unknown",0.039969,-0.036081,0.13853,0.89289,0.96476,-5.3334
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",0.093959,-0.51148,0.12058,0.90669,0.97391,-5.3354
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.02421,0.042328,0.11974,0.90734,0.97391,-5.3355
"X0.823__224.93935999999999__.M.H..__Unknown",0.1056,-0.023712,0.11642,0.90989,0.97391,-5.3358
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",-0.038654,0.28576,-0.11316,0.91241,0.97391,-5.3361
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",0.045648,-0.29056,0.10939,0.91531,0.97391,-5.3365
"X3.991__160.04408000000001__.M.H..__w.o.MS2.Brompheniramine",0.025996,0.20579,0.10653,0.91751,0.97391,-5.3368
"X3.992__114.03863__.M.H..__Unknown",-0.024157,-0.0023058,-0.097286,0.92465,0.97391,-5.3376
"X1.617__136.93144000000001__.M.H..__Unknown",0.083334,-0.11743,0.097254,0.92467,0.97391,-5.3376
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",-0.022633,-0.48959,-0.094863,0.92652,0.97391,-5.3378
"X0.928__183.91463999999999__.M.H..__Unknown",0.066393,-0.57864,0.092123,0.92863,0.97391,-5.338
"X4.648__540.18829000000005__.M.H..__Unknown",0.036157,0.14555,0.091476,0.92913,0.97391,-5.338
"X2.241__162.05575999999999__.M.H..__w.o.MS2..MLS000860043.01.1.5.Isoquinolinediol.",0.02426,0.2005,0.090664,0.92976,0.97391,-5.3381
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",-0.018967,0.1071,-0.08981,0.93042,0.97391,-5.3382
"X3.859__160.04425000000001__.M.H..__w.o.MS2.Brompheniramine",-0.022922,0.39159,-0.085948,0.9334,0.97391,-5.3385
"X2.197__144.04822999999999__.M.H..__w.o.MS2.4.Methyl.5.thiazoleethanol",-0.022199,-0.23805,-0.082527,0.93605,0.97391,-5.3387
"X5.958__332.33548000000002__.M.H..__Unknown",0.022965,-0.33952,0.081838,0.93658,0.97391,-5.3388
"X2.434__243.05409__.M.K..__w.o.MS2.TRYPTOPHAN",-0.025041,0.12928,-0.079048,0.93874,0.97391,-5.339
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",-0.031247,0.2145,-0.073524,0.94301,0.97404,-5.3393
"X6.011__446.26711999999998__.M.H..__Unknown",-0.031248,-0.07061,-0.073203,0.94326,0.97404,-5.3393
"X1.008__352.02377000000001__.M.H..__w.o.MS2.6.chloro.4.5.7.trihydroxy.9.10.dioxoanthracene.2.carboxylic.acid",0.022825,0.5606,0.062279,0.95171,0.97983,-5.34
"X2.647__205.08823000000001__.M.H..__w.o.MS2.1..4.hydroxy.3..3.methylbut.2.enyl.phenyl.ethanone",0.12181,-1.5708,0.058778,0.95442,0.97983,-5.3402
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",0.04376,-0.61158,0.057383,0.9555,0.97983,-5.3402
"X5.97__318.29723999999999__.M.H..__w.o.MS2.Phytosphingosine..not.validated..isomer.of.1696...PlaSMA.ID.1697",-0.023931,-0.68701,-0.053716,0.95834,0.98048,-5.3404
"X2.435__160.07657__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.289",-0.010608,0.63662,-0.047687,0.96301,0.98299,-5.3407
"X1.009__419.05493000000001__.M.Na..__Unknown",-0.026748,0.31063,-0.043508,0.96625,0.98402,-5.3408
"X1.01__397.07754999999997__.M.H..__Unknown",-0.022171,0.85339,-0.036474,0.97171,0.98611,-5.3411
"X5.159__540.68871999999999__.M.2H.2.__Unknown",-0.014833,-0.012725,-0.035123,0.97275,0.98611,-5.3411
"X0.77__176.09348__.M.H..__Unknown",0.026093,-1.1634,0.029672,0.97698,0.98813,-5.3413
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",-0.018009,-0.06456,-0.023738,0.98158,0.99053,-5.3414
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.0042489,0.12502,0.017738,0.98624,0.99296,-5.3415
"X4.166__427.65363000000002__.M.2H.2.__Unknown",0.0014865,0.30116,0.0045591,0.99646,0.99804,-5.3416
"X4.08__251.08992000000001__.M.H..__w.o.MS2.NCGC00179979.02.6..3.hydroxybutan.2.yl..5..hydroxymethyl..4.methoxypyran.2.one",0.0013465,-0.55972,0.0039131,0.99696,0.99804,-5.3416
"X1.008__87.02569__.M.H..__Unknown",0.00055583,0.055183,0.00252,0.99804,0.99804,-5.3416
