"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X5.415__369.20459__.M.H..__w.o.MS2..1R.4aS.10aR..7..2.hydroxypropan.2.yl..1.4a.dimethyl.9.oxo.3.4.10.10a.tetrahydro.2H.phenanthrene.1.carboxylic.acid",0.10707,-0.22417,0.32672,0.75118,0.91673,-6.0237
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",0.16178,-0.34445,0.32307,0.75385,0.91675,-6.0249
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",-0.10069,0.17084,-0.32101,0.75536,0.91675,-6.0256
"X0.611__99.093209999999999__.M.H..__Unknown",-0.18042,-1.1674,-0.31822,0.75741,0.91675,-6.0266
"X0.859__98.984960000000001__.M.H..__Unknown",-0.27545,-0.56955,-0.29889,0.77165,0.92876,-6.0328
"X1.01__58.994990000000001__.M.H..__Unknown",0.094463,0.042474,0.29691,0.77311,0.92876,-6.0334
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",0.13584,-0.23708,0.29116,0.77737,0.92876,-6.0351
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",-0.12604,-0.098442,-0.28902,0.77896,0.92876,-6.0358
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.14497,-0.54745,0.28728,0.78025,0.92876,-6.0363
"X8.613__379.33453__.M.H..__Unknown",-0.09468,-0.27634,-0.28423,0.78251,0.92876,-6.0372
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",0.55035,-2.1986,0.28394,0.78273,0.92876,-6.0373
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.0811,0.049556,-0.2821,0.7841,0.92876,-6.0378
"X1.01__91.021559999999994__.M.CH3OH.H..__Unknown",-0.074887,0.012305,-0.27124,0.79218,0.93229,-6.041
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.13488,-0.042561,-0.27069,0.79259,0.93229,-6.0411
"X6.552__325.22548999999998__.M.H..__w.o.MS2.quinine",0.10933,-0.51334,0.26961,0.79339,0.93229,-6.0414
"X1.999__103.05457__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.16",-0.086061,0.40429,-0.26153,0.79943,0.93624,-6.0437
"X0.482__112.11212999999999__.M.H..__Unknown",0.43037,3.9388,0.25851,0.80169,0.93624,-6.0445
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",0.38919,-5.1144,0.25274,0.80601,0.93624,-6.046
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",0.10646,-0.0068933,0.25065,0.80758,0.93624,-6.0466
"X8.902__311.25742000000002__.M.H..__w.o.MS2.NCGC00385642.01.1.4.dihydroxyheptadec.16.en.2.yl.acetate",-0.091342,-0.2708,-0.24941,0.80851,0.93624,-6.0469
"X1.009__419.05493000000001__.M.Na..__Unknown",-0.32599,0.11628,-0.24186,0.81418,0.93624,-6.0488
"X1.083__312.11176__.M.H..__w.o.MS2.C11H21NO7S..PlaSMA.ID.1653",0.11291,-2.4677,0.24162,0.81436,0.93624,-6.0489
"X5.68__435.33566000000002__.M.H..__w.o.MS2.Unknown..carbon.number.30...PlaSMA.ID.2370",-0.15707,-2.7115,-0.23795,0.81712,0.93624,-6.0498
"X5.679__207.6095__.M.H..__Unknown",0.29826,-3.6214,0.23545,0.81901,0.93624,-6.0504
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",0.059083,-0.6414,0.22896,0.8239,0.93624,-6.052
"X0.588__268.02832000000001__.M.Na..__Unknown",-0.11434,-1.087,-0.22466,0.82714,0.93624,-6.053
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.1508,0.19591,0.22342,0.82808,0.93624,-6.0533
"X5.679__393.28789999999998__.M.H..__Unknown",-0.22624,-2.3111,-0.22144,0.82958,0.93624,-6.0538
"X6.46__214.22044__.M.H..__Unknown",0.061424,-0.34517,0.22113,0.82981,0.93624,-6.0539
"X0.671__104.10736__.M.H..__w.o.MS2.Choline..CE0..OEYIOHPDSNJKLS.UHFFFAOYSA.N",0.09006,0.20113,0.22083,0.83003,0.93624,-6.0539
"X7.931__388.36068999999998__.M.Na..__Unknown",0.22167,-0.22069,0.21736,0.83266,0.93624,-6.0547
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.16219,0.37376,0.21734,0.83268,0.93624,-6.0547
"X3.439__287.09991__.M.H..__5.7.4..Trihydroxy.8.methylflavanone",-0.08149,-0.31018,-0.20092,0.84513,0.94559,-6.0583
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",-0.080851,-0.31296,-0.20073,0.84527,0.94559,-6.0584
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.05891,-0.15911,0.19701,0.84809,0.94625,-6.0591
"X0.514__166.96071000000001__.M.H..__Unknown",0.11721,-0.67223,0.19433,0.85013,0.94625,-6.0597
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.057847,-0.82035,0.17391,0.86569,0.95774,-6.0636
"X8.272__549.42273__.M.H..__Unknown",0.09325,0.039981,0.17301,0.86638,0.95774,-6.0638
"X1.088__177.94945__.M.H..__Unknown",0.071348,-0.83275,0.17162,0.86744,0.95774,-6.064
"X1.459__263.04498000000001__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.07354,-0.3747,0.16946,0.8691,0.95774,-6.0644
"X6.03__326.37839000000002__.M.H..__Unknown",0.15525,-1.792,0.16091,0.87564,0.96255,-6.0659
"X1.617__136.93144000000001__.M.H..__Unknown",-0.081716,-0.1368,-0.15059,0.88354,0.96588,-6.0676
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",0.075294,-0.10657,0.14844,0.88519,0.96588,-6.0679
"X0.666__280.09488__.M.Na..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.095102,-0.13549,0.1476,0.88583,0.96588,-6.068
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",0.068996,-0.39903,0.14195,0.89018,0.96588,-6.0689
"X0.577__397.98815999999999__.M.H..__Unknown",0.043489,-0.85298,0.14011,0.89159,0.96588,-6.0692
"X1.01__75.02637__.M.Na..__Unknown",0.037069,-0.063448,0.13785,0.89332,0.96588,-6.0695
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",-0.13944,-0.73261,-0.13531,0.89528,0.96588,-6.0699
"X2.434__409.18682999999999__.M.H..__w.o.MS2.eudesmin",-0.16161,-0.40664,-0.13423,0.89611,0.96588,-6.07
"X6.147__327.09116__.M.H..__w.o.MS2.Vicine",-0.13274,-1.2178,-0.11955,0.9074,0.97136,-6.072
"X0.928__183.91463999999999__.M.H..__Unknown",-0.097457,-0.64936,-0.1192,0.90767,0.97136,-6.072
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",0.068324,0.23355,0.11704,0.90934,0.97136,-6.0723
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",-0.044916,-0.52507,-0.11623,0.90997,0.97136,-6.0724
"X1.009__355.03084999999999__.M.H..__w.o.MS2.Pinoquercetin",0.070991,0.18807,0.11138,0.9137,0.973,-6.073
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",0.032033,-0.22023,0.097968,0.92405,0.97914,-6.0744
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",-0.032049,-0.36717,-0.095039,0.92632,0.97914,-6.0747
"X4.648__350.11606__.M.2H.2.__w.o.MS2.MMV688889",0.033683,-0.026899,0.092325,0.92842,0.97914,-6.075
"X1.459__220.07642000000001__.M.H..__w.o.MS2.O.SUCCINYL.L.HOMOSERINE",-0.076254,-0.44016,-0.091701,0.9289,0.97914,-6.0751
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.054122,-0.12438,-0.089607,0.93052,0.97914,-6.0753
"X6.14__286.32269000000002__.M.H..__Unknown",0.031403,-0.029227,0.079472,0.93836,0.98286,-6.0762
"X3.095__162.03931__.M.H..__Unknown",-0.023352,-0.39921,-0.079305,0.93848,0.98286,-6.0762
"X5.457__228.19637__.M.H..__Unknown",-0.025888,0.30588,-0.076222,0.94087,0.98303,-6.0764
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",0.16001,-2.8458,0.06795,0.94728,0.9874,-6.0771
"X6.777__309.28003000000001__.M.H..__w.o.MS2.Sclareol",-0.028484,-0.32757,-0.062121,0.95179,0.98765,-6.0775
"X5.061__422.17282__.M.H..__w.o.MS2..MLS001141386.01..2S..2..3...10aS..1.3.dioxo.10.10a.dihydro.5H.imidazo.1.5.b.isoquinolin.2.yl.propanoylamino..3.phenylpropanoic.acid.",-0.022289,-0.42214,-0.061757,0.95207,0.98765,-6.0775
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",0.11097,-1.5979,0.059,0.95421,0.98765,-6.0777
"X0.734__134.1172__.M.H..__Unknown",0.018722,-0.42616,0.054705,0.95754,0.98833,-6.0779
"X0.591__500.03298999999998__.M.Na..__Unknown",0.029642,-0.19385,0.052406,0.95932,0.98833,-6.078
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",0.038715,0.37283,0.046914,0.96358,0.98857,-6.0783
"X6.037__180.13929999999999__.M.H..__w.o.MS2..1..2.6.dimethylphenoxy.propan.2.amine.",-0.043306,-1.4635,-0.043704,0.96607,0.98857,-6.0785
"X3.855__247.10905__.M.H..__w.o.MS2.MLS001066362.01.N.Acetyl.D.tryptophan",0.027565,0.49791,0.043425,0.96629,0.98857,-6.0785
"X0.986__168.99323999999999__.M.H..__w.o.MS2.Phosphoenolpyruvic.acid",0.011826,0.13984,0.037953,0.97053,0.98857,-6.0787
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",0.013223,-0.05059,0.037716,0.97072,0.98857,-6.0787
"X5.458__250.17918__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",-0.0075744,0.21088,-0.019821,0.98461,0.9964,-6.0793
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.0065677,-0.022482,-0.019716,0.98469,0.9964,-6.0793
"X1.456__132.10356__.M.H..__Leucine",-0.0054284,0.21555,-0.019122,0.98515,0.9964,-6.0793
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",0.0055358,0.11449,0.01225,0.99049,0.99951,-6.0794
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",0.0028465,0.33798,0.004988,0.99613,0.99981,-6.0795
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",0.0023155,-0.12701,0.0034118,0.99735,0.99981,-6.0795
"X4.281__376.13335999999998__.M.H..__w.o.MS2.BEZ.M",-0.0014144,-1.6861,-0.0017564,0.99864,0.99981,-6.0795
"X2.338__178.09027__.M.H..__w.o.MS2.C10H11NO2..PlaSMA.ID.458",0.00012773,-0.29835,0.00024992,0.99981,0.99981,-6.0795
