"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.17608,0.46245,-0.37759,0.71522,0.87526,-5.5428
"X3.754__557.22240999999997__.M.H..__Unknown",-0.68792,-1.5925,-0.37101,0.71993,0.8786,-5.5452
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",0.31896,-1.1689,0.36502,0.72424,0.88142,-5.5473
"X1.611__294.15420999999998__.M.H..__w.o.MS2.N.Fructosyl.isoleucine..PlaSMA.ID.1496",-0.42703,-5.1158,-0.36202,0.7264,0.88163,-5.5483
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.17975,-0.41841,0.35593,0.73078,0.88389,-5.5504
"X0.584__200.03999__.M.Na..__w.o.MS2.2.amino.3.prop.2.enylsulfinylpropanoic.acid",-0.14294,-1.0679,-0.35389,0.73225,0.88389,-5.5511
"X0.588__268.02832000000001__.M.Na..__Unknown",0.17419,-0.97523,0.34293,0.74019,0.88989,-5.5548
"X2.263__138.05547000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.134",0.10085,0.25928,0.3405,0.74195,0.88989,-5.5556
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.11435,0.054949,0.33715,0.74438,0.88989,-5.5567
"X6.422__317.13222999999999__.M.H..__w.o.MS2.2.morpholino.7H.naphtho.1.2.3.de.quinolin.7.one",0.48395,-0.47613,0.33595,0.74525,0.88989,-5.557
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",-0.18804,0.39453,-0.32342,0.75439,0.8957,-5.561
"X4.792__144.13963000000001__.M.H..__Unknown",0.11168,-1.2331,0.31903,0.7576,0.8957,-5.5624
"X2.905__234.20707999999999__.M.H..__Unknown",0.096773,0.15245,0.31747,0.75874,0.8957,-5.5628
"X1.456__132.10356__.M.H..__Leucine",-0.10547,0.14167,-0.31556,0.76014,0.8957,-5.5634
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.40858,0.59645,-0.31166,0.763,0.8957,-5.5646
"X7.068__523.32488999999998__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",-0.1873,0.27122,-0.31081,0.76362,0.8957,-5.5648
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",-0.16271,-0.21377,-0.30992,0.76427,0.8957,-5.5651
"X6.011__446.26711999999998__.M.H..__Unknown",-0.1285,-0.19274,-0.3018,0.77024,0.90031,-5.5675
"X3.12__202.18088__.M.H..__Unknown",-0.11538,-0.54193,-0.29528,0.77504,0.90237,-5.5694
"X1.153__163.01883000000001__.M.H..__Unknown",0.13742,-0.072115,0.29387,0.77608,0.90237,-5.5698
"X4.92__336.21679999999998__.M.H..__Unknown",-0.16697,0.34209,-0.28133,0.78535,0.90855,-5.5732
"X7.585__360.32657__.M.Na..__w.o.MS2.phenylethylamide.359",-0.20908,0.83012,-0.28113,0.7855,0.90855,-5.5733
"X4.492__258.06673999999998__.M.H..__w.o.MS2.Pesticide3_Thiobencarb_C12H16ClNOS_S..4.Chlorobenzyl..diethylcarbamothioate",0.095105,-0.7314,0.27236,0.79201,0.90999,-5.5756
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.089357,-0.24602,0.26668,0.79623,0.90999,-5.5771
"X0.514__198.94175999999999__.M.H..__Unknown",0.12958,-0.6889,0.2638,0.79837,0.90999,-5.5778
"X0.672__188.03769__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.532",-0.11124,-0.369,-0.25935,0.80169,0.90999,-5.579
"X1.198__177.95758000000001__.M.H..__Unknown",-0.089915,-0.066018,-0.25614,0.80408,0.90999,-5.5798
"X0.981__96.007580000000004__.M.H..__Unknown",-0.11337,0.0052929,-0.2541,0.80561,0.90999,-5.5803
"X6.081__186.18584000000001__.M.H..__Unknown",-0.12184,0.46617,-0.25343,0.80611,0.90999,-5.5804
"X0.859__98.984960000000001__.M.H..__Unknown",0.16342,-0.45075,0.25002,0.80865,0.90999,-5.5813
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.096545,-0.22125,-0.2466,0.81122,0.90999,-5.5821
"X7.034__351.32303000000002__.M.H..__Unknown",0.1623,-0.14036,0.24435,0.8129,0.90999,-5.5826
"X1.069__111.05534__.M.H..__w.o.MS2.1.Acetylimidazole",-0.11467,0.095229,-0.24392,0.81322,0.90999,-5.5827
"X6.539__347.10516000000001__.M.H..__w.o.MS2.Oryzalin",-0.1726,-0.81692,-0.24388,0.81325,0.90999,-5.5827
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.091648,-0.74347,0.24363,0.81344,0.90999,-5.5828
"X0.482__112.11212999999999__.M.H..__Unknown",-0.34799,3.386,-0.23399,0.82067,0.91296,-5.585
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",-0.14189,-0.0033722,-0.23231,0.82193,0.91296,-5.5854
"X1.629__130.06524999999999__.M.H..__w.o.MS2.Indole.3.carbinol..LC.ESI.QTOF..MS2..CE",-0.6975,-2.1204,-0.22898,0.82444,0.91296,-5.5861
"X2.236__181.08635000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.501",0.078286,-0.29504,0.2251,0.82735,0.91296,-5.587
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",0.07801,-0.45041,0.22139,0.83015,0.91296,-5.5878
"X7.018__282.23043999999999__.M.H..__w.o.MS2.MLS001148462.01.alverine",-0.080406,0.091165,-0.22109,0.83037,0.91296,-5.5879
"X0.725__116.07121__.M.H..__L.....Proline..LC.ESI.QTOF..MS2..CE",0.25098,-0.21679,0.22089,0.83052,0.91296,-5.5879
"X0.588__113.10735__.M.H..__Unknown",0.10442,-0.4404,0.21265,0.83674,0.91601,-5.5896
"X0.785__156.07559000000001__.M.H..__w.o.MS2.3..1.Pyrazolyl..alanine",0.075664,-0.33063,0.21172,0.83744,0.91601,-5.5898
"X4.174__249.12058999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.10838,-0.3608,-0.20655,0.84134,0.91802,-5.5909
"X5.823__253.14127999999999__.M.H..__w.o.MS2.NCGC00169882.02_C14H20O4_.8aR.12S.12aR..12.Hydroxy.4.methyl.4.5.6.7.8.8a.12.12a.octahydro.2H.3.benzoxecine.2.9.1H..dione",-0.081226,-0.37044,-0.20317,0.8439,0.91854,-5.5915
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",0.18433,-0.74225,0.19835,0.84755,0.9187,-5.5925
"X6.489__540.42609000000004__.M.H..__Unknown",0.10074,0.11647,0.19751,0.84819,0.9187,-5.5926
"X6.807__400.16843__.M.K..__w.o.MS2.colchicine",0.096035,-1.6315,0.17291,0.86687,0.93665,-5.597
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",-0.064977,-0.15328,-0.1599,0.87679,0.94253,-5.5991
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.11776,0.046366,-0.15756,0.87857,0.94253,-5.5995
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",-0.084663,0.44758,-0.15482,0.88066,0.94253,-5.5999
"X5.757__275.16208__.M.H..__w.o.MS2.NCGC00380303.01..E..7.methylidene.10.oxo.4.propan.2.ylundec.5.enoic.acid",0.065643,-0.34748,0.15461,0.88083,0.94253,-5.6
"X0.726__292.12484999999998__.M.H..__w.o.MS2.Cyproconazole..LC.ESI.ITFT..MS2..CE",0.087471,0.0061598,0.13787,0.89363,0.95256,-5.6023
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",-0.041136,-0.63638,-0.13674,0.8945,0.95256,-5.6025
"X7.183__250.17766__.M.Na..__w.o.MS2.NCGC00380352.01.5.butyl.4.hydroxy.3.methyl.6..3.methylbut.2.enyl..1H.pyridin.2.one",0.057402,0.423,0.11921,0.90795,0.96278,-5.6047
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",-0.089107,0.14124,-0.11855,0.90845,0.96278,-5.6047
"X4.653__377.07898__.M.2H.2.__w.o.MS2.Chlorogenic.acid",0.055013,-0.44509,0.11475,0.91137,0.96358,-5.6052
"X1.011__321.08443999999997__.M.Na..__w.o.MS2.MMV010764",-0.10332,0.27162,-0.10873,0.916,0.96532,-5.6058
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.037755,0.022498,0.098862,0.9236,0.96532,-5.6068
"X0.588__93.04522__.M.H..__Unknown",0.027303,-0.0627,0.097758,0.92445,0.96532,-5.6069
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.037345,-0.24668,-0.096967,0.92506,0.96532,-5.607
"X1.01__58.994990000000001__.M.H..__Unknown",0.034147,-0.0074974,0.094333,0.92709,0.96532,-5.6072
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",0.036051,0.027233,0.093595,0.92765,0.96532,-5.6073
"X0.987__323.98068000000001__.M.K..__Unknown",-0.062576,0.36877,-0.092783,0.92828,0.96532,-5.6074
"X4.852__331.22494999999998__.M.H..__w.o.MS2.NCGC00180485.03_C21H32O4_.5beta.8alpha.9beta.10alpha.13alpha..18.Methoxy.18.oxokauran.17.oic.acid",0.028778,-0.17559,0.085268,0.93407,0.96907,-5.608
"X0.593__294.02681999999999__.M.H..__Unknown",-0.038833,-0.27695,-0.06849,0.94702,0.97376,-5.6093
"X7.931__388.36068999999998__.M.Na..__Unknown",-0.075597,-0.43186,-0.067939,0.94744,0.97376,-5.6093
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",-0.082636,1.7829,-0.067858,0.94751,0.97376,-5.6093
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",-0.15512,-2.5489,-0.067207,0.94801,0.97376,-5.6094
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.02373,-0.051986,-0.062937,0.95131,0.97376,-5.6096
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",-0.02992,0.061033,-0.061275,0.95259,0.97376,-5.6097
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",0.026589,-0.079773,0.059484,0.95398,0.97376,-5.6099
"X1.01__75.02637__.M.Na..__Unknown",0.014499,-0.078639,0.047522,0.96322,0.98094,-5.6105
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",0.023737,-0.18812,0.03776,0.97077,0.98636,-5.6109
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",-0.015591,0.13478,-0.032957,0.97449,0.98787,-5.611
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",0.015444,0.12876,0.028947,0.97759,0.98875,-5.6112
"X0.988__254.99437__.M.H..__Unknown",0.013411,-0.054701,0.023682,0.98167,0.99061,-5.6113
"X1.937__146.06014999999999__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.0040659,0.057551,0.015041,0.98835,0.99509,-5.6115
"X0.58__329.99657999999999__.M.H..__Unknown",0.0026755,-0.44331,0.0069819,0.99459,0.99719,-5.6116
"X0.589__110.07162__.M.H..__Unknown",0.0014806,0.02802,0.0046582,0.99639,0.99719,-5.6116
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.0024512,-0.60553,0.0036312,0.99719,0.99719,-5.6116
