"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X5.159__540.68871999999999__.M.2H.2.__Unknown",0.093096,0.075563,0.26706,0.79653,0.967,-5.0879
"X6.01__387.19376__.M.H..__w.o.MS2.2..4a.methyl.8.methylidene.4..3.methylpentanoyloxy..1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid",-0.097449,-0.097475,-0.26371,0.79901,0.967,-5.0885
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",0.063452,0.1091,0.25764,0.80353,0.967,-5.0897
"X7.034__351.32303000000002__.M.H..__Unknown",0.13533,-0.17271,0.25583,0.80487,0.967,-5.09
"X7.533__339.29074000000003__.M.H..__Unknown",-0.094172,0.43216,-0.2519,0.8078,0.967,-5.0907
"X0.581__233.99332000000001__.M.K..__Unknown",-0.04706,0.75102,-0.25111,0.80839,0.967,-5.0909
"X0.591__138.06654__.M.H.H2O..__w.o.MS2.MLS001148230.01.......Chlorpheniramine.maleate.salt",-0.048737,0.14748,-0.25097,0.80849,0.967,-5.0909
"X4.92__336.21679999999998__.M.H..__Unknown",0.12541,0.43662,0.24917,0.80983,0.967,-5.0912
"X6.228__235.17054999999999__.M.H..__w.o.MS2.Isocurcumenol",-0.091558,-0.68999,-0.24031,0.81645,0.97153,-5.0928
"X0.823__224.93935999999999__.M.H..__Unknown",-0.18061,-0.06601,-0.23822,0.81801,0.97153,-5.0932
"X1.009__172.0412__.M.Na..__w.o.MS2.p.Toluenesulfonamide",-0.041704,-0.021925,-0.23209,0.8226,0.97436,-5.0942
"X3.993__191.08327__.M.H..__w.o.MS2.3.methyl.3.4.dihydro.1H.1.4.benzodiazepine.2.5.dione",0.047562,0.24211,0.22769,0.82589,0.97566,-5.0949
"X2.245__220.11882__.M.H..__w.o.MS2.Cis.Zeatin..LC.ESI.ITFT..MS2..CE.44.0.eV...M.H..",0.041303,0.32245,0.21139,0.83815,0.98265,-5.0975
"X1.011__77.006039999999999__.M.H..__Unknown",0.033337,0.14903,0.20743,0.84112,0.98265,-5.0981
"X6.078__302.31317000000001__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",0.075736,-0.6289,0.20628,0.84199,0.98265,-5.0983
"X2.905__234.20707999999999__.M.H..__Unknown",-0.04884,0.085593,-0.2061,0.84213,0.98265,-5.0983
"X7.638__562.37445000000002__.M.2H.2.__w.o.MS2.Rhodoxanthin..FAB.EBEB..MS2..m.z",-0.14601,-0.86291,-0.20033,0.84648,0.98265,-5.0992
"X7.126__545.40197999999998__.M.H..__Unknown",-0.08468,-0.1878,-0.19843,0.84792,0.98265,-5.0995
"X6.489__540.42609000000004__.M.H..__Unknown",-0.070446,0.021685,-0.19649,0.84938,0.98265,-5.0997
"X0.709__245.15268__.M.H..__w.o.MS2.KOBUSONE",0.067751,0.55134,0.1931,0.85194,0.98265,-5.1002
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.1416,0.10459,-0.1894,0.85474,0.98265,-5.1007
"X1.482__113.10822__.M.H..__Unknown",-0.043556,0.39735,-0.18768,0.85604,0.98265,-5.101
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",-0.048671,0.2213,-0.18745,0.85622,0.98265,-5.101
"X1.01__89.042119999999997__.M.H..__Unknown",-0.034547,0.095386,-0.18345,0.85925,0.98286,-5.1015
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",-0.032426,-0.050322,-0.17954,0.86221,0.98286,-5.102
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",0.037306,-0.24085,0.17843,0.86305,0.98286,-5.1022
"X1.164__186.99564000000001__.M.H..__w.o.MS2.D.....3.PHOSPHOGLYCERIC.ACID",0.077887,0.059891,0.16778,0.87114,0.98448,-5.1035
"X0.831__168.94781__.M.H..__Unknown",0.12479,0.11357,0.16578,0.87265,0.98448,-5.1038
"X1.459__154.08447000000001__.M.Na..__w.o.MS2.Dopamine..CE0..VYFYYTLLBUKUHU.UHFFFAOYSA.N",-0.063238,-0.0069035,-0.16562,0.87278,0.98448,-5.1038
"X3.325__171.1026__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.398",-0.061047,-0.40107,-0.16161,0.87583,0.98448,-5.1043
"X6.46__214.22044__.M.H..__Unknown",-0.030028,-0.37121,-0.15346,0.88203,0.98448,-5.1052
"X0.859__98.984960000000001__.M.H..__Unknown",-0.13542,-0.51887,-0.15088,0.884,0.98448,-5.1055
"X2.435__160.07657__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.289",-0.031955,0.6127,-0.15076,0.88409,0.98448,-5.1055
"X6.062__249.18491__.M.H..__w.o.MS2.NCGC00380110.01_C16H26O3_1.Propanone..3.hydroxy.1...1R.2R.4aR.6S.8aS..1.2.4a.5.6.7.8.8a.octahydro.2.hydroxy.1.2.6.trimethyl.1.naphthalenyl..",0.023603,-0.72165,0.14905,0.8854,0.98448,-5.1057
"X6.011__446.26711999999998__.M.H..__Unknown",-0.063329,-0.15334,-0.14296,0.89004,0.98448,-5.1063
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",-0.02456,-0.31701,-0.14175,0.89096,0.98448,-5.1065
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.052788,-0.13444,-0.14174,0.89097,0.98448,-5.1065
"X1.01__75.02637__.M.Na..__Unknown",0.023764,-0.059652,0.1367,0.89482,0.98448,-5.107
"X0.589__110.07162__.M.H..__Unknown",0.021763,0.047966,0.13589,0.89544,0.98448,-5.1071
"X0.482__112.11212999999999__.M.H..__Unknown",0.19795,3.6361,0.13264,0.89792,0.98448,-5.1074
"X1.073__83.060940000000002__.M.H..__w.o.MS2.2.Methylimidazole",-0.040126,0.17934,-0.12962,0.90023,0.98448,-5.1077
"X7.931__388.36068999999998__.M.Na..__Unknown",-0.14316,-0.50174,-0.12887,0.90081,0.98448,-5.1077
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",0.039385,0.1294,0.12471,0.90399,0.98448,-5.1081
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",0.11648,0.01425,0.1198,0.90775,0.98448,-5.1086
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",0.0229,-0.19717,0.11927,0.90816,0.98448,-5.1086
"X7.393__413.26001__.M.Na..__2.acetoxy.4.pentadecylbenzoic.acid",0.03095,0.37853,0.11826,0.90892,0.98448,-5.1087
"X6.681__521.32281__.M.H..__w.o.MS2.Poricoic.acid.A",0.047701,-1.0451,0.11122,0.91432,0.98496,-5.1093
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.017936,-0.014004,0.1101,0.91518,0.98496,-5.1094
"X0.591__500.03298999999998__.M.Na..__Unknown",0.074459,-0.23159,0.10899,0.91603,0.98496,-5.1095
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",-0.033102,-0.019384,-0.10514,0.91898,0.98574,-5.1098
"X7.218__193.0891__.M.H..__w.o.MS2.C11H12O3..PlaSMA.ID.584",-0.066089,-0.26456,-0.1015,0.92178,0.98635,-5.11
"X0.581__218.01214999999999__.M.Na..__w.o.MS2.Propanil",-0.01792,-0.1378,-0.097908,0.92454,0.98692,-5.1103
"X3.467__201.05070000000001__.M.H..__w.o.MS2.Camalexin",0.15828,-1.7609,0.087956,0.93219,0.99146,-5.111
"X0.685__85.028310000000005__.M.H..__w.o.MS2.Unknown..carbon.number.4...PlaSMA.ID.2",0.031373,1.8464,0.08655,0.93327,0.99146,-5.1111
"X1.632__177.95822000000001__.M.H..__Unknown",-0.03765,-0.2699,-0.071509,0.94484,0.99237,-5.1119
"X1.997__282.12006000000002__.M.H..__w.o.MS2.N..6.methoxypyridin.3.yl..1.methyl.1H.indole.6.carboxamide",-0.03228,0.5185,-0.070414,0.94568,0.99237,-5.112
"X1.631__175.08632__.M.H..__w.o.MS2.Unknown..carbon.number.8...PlaSMA.ID.417",0.024622,0.44199,0.069674,0.94625,0.99237,-5.112
"X8.208__507.41208__.M.H..__w.o.MS2.Valactamide.A.putative",-0.045326,-1.3514,-0.06949,0.94639,0.99237,-5.112
"X4.542__385.19860999999997__.M.H..__w.o.MS2.NCGC00180558.02.",0.027868,-0.50488,0.06716,0.94819,0.99237,-5.1121
"X0.615__256.00081999999998__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",0.014289,-0.13338,0.064746,0.95005,0.99237,-5.1123
"X3.013__164.14410000000001__.M.H..__Unknown",0.022221,-1.3743,0.059697,0.95394,0.99237,-5.1125
"X1.456__86.097279999999998__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.0093867,0.018592,-0.058246,0.95506,0.99237,-5.1125
"X6.194__277.18047999999999__.M.H..__w.o.MS2.6.Shogaol",0.022379,-0.81154,0.051975,0.95989,0.99237,-5.1128
"X7.023__376.31873000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",-0.035744,0.7432,-0.044978,0.96528,0.99237,-5.113
"X2.345__146.11841000000001__.M.H..__w.o.MS2.Unknown..carbon.number.7...PlaSMA.ID.184",-0.0088872,-0.016821,-0.043663,0.9663,0.99237,-5.1131
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",0.0099209,-0.16679,0.04287,0.96691,0.99237,-5.1131
"X7.534__533.21123999999998__.M.H..__Unknown",0.048336,1.145,0.042443,0.96724,0.99237,-5.1131
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",-0.082826,-2.3616,-0.042181,0.96744,0.99237,-5.1131
"X2.63__350.11748999999998__.M.H..__w.o.MS2.Ampicillin..LC.ESI.QTOF..MS2..CE",0.0072716,-0.17912,0.041806,0.96773,0.99237,-5.1131
"X4.664__249.12031999999999__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.043533,1.1561,-0.033645,0.97403,0.996,-5.1134
"X3.754__557.22240999999997__.M.H..__Unknown",-0.04596,-1.2747,-0.026155,0.97981,0.996,-5.1135
"X4.349__247.09496999999999__.M.H..__w.o.MS2..E.2S.3R..5..3.hydroxy.2..hydroxymethyl.phenyl.pent.4.ene.2.3.diol",-0.0050855,-0.36105,-0.020169,0.98443,0.996,-5.1136
"X5.905__437.19528000000003__.M.Na..__w.o.MS2.NCGC00384865.01.5.hydroxy.7..4.hydroxy.2.methoxy.3..3.methylbut.2.enyl.phenyl..2.2.dimethyl.7.8.dihydropyrano.3.2.g.chromen.6.one",0.0090932,-0.21435,0.019785,0.98472,0.996,-5.1136
"X1.584__133.03191000000001__.M.H..__Unknown",0.0074502,-0.36524,0.014546,0.98877,0.996,-5.1137
"X0.788__252.92823999999999__.M.H..__Unknown",-0.0069202,1.046,-0.013072,0.98991,0.996,-5.1137
"X2.511__132.10147000000001__.M.H..__w.o.MS2.Leucine",-0.0046186,-0.27368,-0.011685,0.99098,0.996,-5.1137
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",-0.006905,-0.086897,-0.011344,0.99124,0.996,-5.1137
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.0035811,0.21277,-0.01101,0.9915,0.996,-5.1137
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",0.0066185,-0.92439,0.0052569,0.99594,0.99623,-5.1138
"X5.612__313.19296000000003__.M.H..__w.o.MS2.55268.74.1",-0.0025413,-0.44874,-0.0048805,0.99623,0.99623,-5.1138
