"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X2.614__180.13856999999999__.M.H..__w.o.MS2.MEX_180.1383_11.9",0.064939,0.057639,0.2851,0.78197,0.94149,-5.9507
"X1.086__162.06247999999999__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.300",0.32498,-0.50928,0.28461,0.78233,0.94149,-5.9508
"X5.824__227.16176999999999__.M.H..__w.o.MS2.NCGC00381386.01.2..7.hydroxy.6.methyloctyl..2H.furan.5.one",-0.22448,-0.71597,-0.28268,0.78377,0.94149,-5.9514
"X2.838__384.12860000000001__.M.H..__w.o.MS2.1.hydroxy.4...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxynaphthalene.2.carboxylic.acid",0.28906,-0.77288,0.27767,0.78749,0.94149,-5.9529
"X4.772__333.09246999999999__.M.H..__w.o.MS2.Sulochrin_120096",-0.41204,0.65429,-0.27323,0.7908,0.94149,-5.9541
"X7.883__521.38726999999994__.M.H..__Unknown",-0.086465,0.012206,-0.26811,0.79461,0.94149,-5.9556
"X0.581__407.01718__.M.H..__w.o.MS2.Methyl.Deoxycholate",0.078664,0.08058,0.26372,0.79788,0.94149,-5.9568
"X5.027__443.24484000000001__.M.H..__w.o.MS2.6.8.dihydroxy.2.2.4.4.tetramethyl.7..3.methylbutanoyl..9..2.methylpropyl..9H.xanthene.1.3.dione",0.082966,-0.132,0.26245,0.79884,0.94149,-5.9571
"X4.421__287.15935999999999__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",0.07073,-0.16899,0.25778,0.80233,0.94149,-5.9584
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",-0.09787,-0.087032,-0.25702,0.80289,0.94149,-5.9586
"X8.613__379.33453__.M.H..__Unknown",-0.091872,-0.2389,-0.25654,0.80325,0.94149,-5.9587
"X7.533__373.23192999999998__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",0.094483,0.33568,0.25624,0.80348,0.94149,-5.9588
"X7.361__379.31157999999999__.M.H..__w.o.MS2.monoolein",-0.32105,-1.4646,-0.25467,0.80466,0.94149,-5.9592
"X4.92__336.21679999999998__.M.H..__Unknown",-0.13641,0.28097,-0.25358,0.80547,0.94149,-5.9595
"X5.902__415.21395999999999__.M.H..__w.o.MS2.MMV020623",-0.086832,-0.18703,-0.24641,0.81085,0.94451,-5.9613
"X5.992__207.13354000000001__.M.H..__w.o.MS2.Ibuprofen",0.15227,0.11438,0.24145,0.81457,0.94451,-5.9626
"X3.12__202.18088__.M.H..__Unknown",0.076672,-0.39549,0.24072,0.81512,0.94451,-5.9628
"X4.402__248.14191__.M.H..__w.o.MS2.12.Cytisineacetamide",0.20199,0.79893,0.23872,0.81663,0.94451,-5.9633
"X6.783__325.24169999999998__.M.H..__w.o.MS2.C19H32O4..PlaSMA.ID.1756",-0.52128,-1.224,-0.23595,0.81871,0.94451,-5.9639
"X1.013__63.006399999999999__.M.H..__Unknown",0.075461,0.025427,0.21898,0.83151,0.94905,-5.9679
"X0.579__413.96123999999998__.M.H..__Unknown",-0.066389,-0.28799,-0.21821,0.8321,0.94905,-5.9681
"X2.081__100.07629__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",0.1544,-1.755,0.21802,0.83224,0.94905,-5.9682
"X6.691__228.24010999999999__.M.H..__Unknown",0.058175,-0.27293,0.21689,0.83309,0.94905,-5.9684
"X5.028__313.17541999999997__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",0.063917,-0.21631,0.21653,0.83336,0.94905,-5.9685
"X4.943__241.11547999999999__.M.H..__w.o.MS2.Dictazoline.E",0.054983,0.01916,0.2128,0.83618,0.94982,-5.9693
"X6.781__337.24032999999997__.M.H..__w.o.MS2.bis.2..pyridin.3.yl.piperidin.1.yl.methane",0.095778,0.53261,0.19825,0.84722,0.95821,-5.9724
"X0.878__72.080569999999994__.M.H..__w.o.MS2.Pyrrolidine..CE0..RWRDLPDLKQPQOW.UHFFFAOYSA.N",-0.065195,0.17156,-0.19736,0.8479,0.95821,-5.9726
"X0.605__364.05880999999999__.M.H..__w.o.MS2.Guanosine.5..monophosphate..LC.ESI.QTOF..MS2..CE",0.071528,0.56173,0.19007,0.85344,0.96074,-5.9741
"X3.685__190.05157__.M.H..__w.o.MS2.Kynurenic.acid..not.validated...PlaSMA.ID.553",-0.06426,0.29504,-0.18871,0.85447,0.96074,-5.9743
"X1.459__263.19690000000003__.M.H..__w.o.MS2.7..2.hydroxypropan.2.yl..1.4a.dimethyl.2.3.4.5.6.7.8.8a.octahydronaphthalen.1.ol",-0.11256,-0.11273,-0.18426,0.85786,0.96211,-5.9752
"X2.526__316.21814000000001__.M.H..__w.o.MS2.NCGC00381331.01_C16H26O5_Pentanoic.acid..3.methyl...5.hydroxy.3..hydroxymethyl..6..1.methylethyl..2.oxo.3.cyclohexen.1.yl.ester",0.064735,0.093674,0.17689,0.86348,0.96597,-5.9766
"X0.823__224.93935999999999__.M.H..__Unknown",-0.12181,0.069219,-0.16915,0.86939,0.96743,-5.978
"X0.981__96.007580000000004__.M.H..__Unknown",0.047819,0.077693,0.16903,0.86948,0.96743,-5.978
"X0.662__296.06558__.M.K..__w.o.MS2.9.Methoxy.2.2.dimethyl.2.6.dihydro.pyrano.3.2.c.quinolin.5.one",0.13331,1.0287,0.16555,0.87214,0.96743,-5.9786
"X1.008__357.02609000000001__.M.H.H2O..__w.o.MS2..E..1.4.bis.4.hydroxy.3.methoxyphenyl..2.3.dimethylbut.2.ene.1.4.dione",0.091377,0.31088,0.16294,0.87414,0.96743,-5.9791
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",0.042159,0.034538,0.1573,0.87846,0.96743,-5.98
"X3.754__557.22240999999997__.M.H..__Unknown",0.26444,-1.2254,0.15545,0.87987,0.96743,-5.9803
"X0.729__115.05598999999999__.M.H..__w.o.MS2.Diallyl.Sulfide",0.11993,-0.7862,0.15518,0.88008,0.96743,-5.9803
"X3.095__162.03931__.M.H..__Unknown",-0.043795,-0.43102,-0.14786,0.88568,0.96911,-5.9815
"X0.705__74.096680000000006__.M.H..__w.o.MS2.Butylamine",0.055451,-0.02293,0.14513,0.88778,0.96911,-5.9819
"X1.01__58.994990000000001__.M.H..__Unknown",0.040231,0.012654,0.14463,0.88817,0.96911,-5.982
"X6.866__303.23259999999999__.M.H..__w.o.MS2.Kaurenic.acid",-0.054251,-0.098149,-0.14052,0.89132,0.97016,-5.9826
"X6.03__326.37839000000002__.M.H..__Unknown",0.056921,-1.5911,0.13368,0.89657,0.97123,-5.9836
"X4.554__197.12360000000001__.M.H..__w.o.MS2.Unknown..carbon.number.11...PlaSMA.ID.634",0.06951,-0.11437,0.13353,0.89669,0.97123,-5.9836
"X1.29__165.05426__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.333",0.068999,0.10106,0.12507,0.90319,0.97459,-5.9847
"X7.569__338.34433000000001__.M.H..__w.o.MS2.Erucamide",0.061466,0.37529,0.12378,0.90419,0.97459,-5.9849
"X7.016__354.17340000000002__.M.H..__w.o.MS2.MLS002695993.01.35661.60.0",0.093267,0.39095,0.11908,0.90781,0.97611,-5.9855
"X4.291__146.06102000000001__.M.H.H2O..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",0.079582,-0.80851,0.1147,0.91118,0.97663,-5.986
"X0.98__70.029150000000001__.M.H..__w.o.MS2.Oxazol",-0.031304,0.10336,-0.11231,0.91302,0.97663,-5.9863
"X6.081__186.18584000000001__.M.H..__Unknown",-0.043222,0.45542,-0.10915,0.91546,0.97663,-5.9867
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",0.082464,0.20312,0.10499,0.91867,0.97663,-5.9871
"X4.645__540.21258999999998__.M.H..__w.o.MS2.NCGC00385813.01_C25H30O12_.5E..5..2..beta.D.Glucopyranosyloxy.ethylidene..4....2E..3..4.hydroxy.3.methoxyphenyl..2.propenoyl.oxy..2.methyl.1.cyclopentene.1.carboxylic.acid",-0.15242,-3.5231,-0.10012,0.92243,0.97663,-5.9876
"X0.734__134.1172__.M.H..__Unknown",-0.11069,-0.54527,-0.099033,0.92327,0.97663,-5.9878
"X7.016__350.17809999999997__.M.H..__w.o.MS2.MMV688888",-0.040314,0.11663,-0.098448,0.92372,0.97663,-5.9878
"X0.72__161.07374999999999__.M.H..__w.o.MS2.MLS001048867.01.1H.indole.3.carboxamide",-0.16924,-2.2986,-0.093346,0.92766,0.97846,-5.9883
"X0.58__329.99657999999999__.M.H..__Unknown",-0.024696,-0.50012,-0.088019,0.93177,0.97984,-5.9888
"X1.011__77.006039999999999__.M.H..__Unknown",-0.02502,0.11353,-0.082733,0.93586,0.97984,-5.9893
"X3.853__220.09952999999999__.M.H..__w.o.MS2.Aniracetam",-0.061319,-1.2052,-0.081763,0.93661,0.97984,-5.9894
"X6.845__352.32128999999998__.M.H..__Unknown",-0.16787,-1.155,-0.074634,0.94213,0.97984,-5.99
"X0.982__113.03634__.M.H..__Uracil..CE10..ISAKRJDGNUQOIC.UHFFFAOYSA.N",0.021762,0.087821,0.070627,0.94523,0.97984,-5.9903
"X2.519__169.04911999999999__.M.H..__w.o.MS2.2.6.Dimethoxyquinone",0.082058,-0.88704,0.070341,0.94545,0.97984,-5.9903
"X1.574__146.06030000000001__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.040848,0.086356,-0.06764,0.94754,0.97984,-5.9905
"X6.011__446.26711999999998__.M.H..__Unknown",-0.030649,-0.13984,-0.06747,0.94767,0.97984,-5.9905
"X5.903__432.23993000000002__.M.H..__w.o.MS2.N..2....1S.9aR..octahydro.1H.quinolizin.1.yl.methyl..3.oxo.1.2.3.4.tetrahydrobenzo.4.5.imidazo.1.2.a.pyrazin.8.yl.propionamide",-0.029867,-0.19188,-0.065912,0.94888,0.97984,-5.9906
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",-0.047504,-0.020136,-0.059066,0.95418,0.98303,-5.9911
"X5.839__259.13198999999997__.M.H..__w.o.MS2.2.methoxy.5.methyl.3..2.methylbut.3.en.2.yl.chromen.4.one",-0.13204,-3.3911,-0.044749,0.96528,0.98992,-5.9918
"X0.936__258.10955999999999__.M.H..__w.o.MS2.sn.Glycero.3.phosphocholine..LC.ESI.QTOF..MS2..CE",0.03549,0.77692,0.044667,0.96534,0.98992,-5.9918
"X0.564__224.05269000000001__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.852",-0.017742,0.22562,-0.041472,0.96782,0.99017,-5.992
"X0.577__397.98815999999999__.M.H..__Unknown",-0.0097921,-0.97341,-0.030888,0.97603,0.99558,-5.9924
"X6.813__376.32330000000002__.M.Na..__w.o.MS2.N..3.Methoxybenzyl.palmitamide",0.031119,0.088618,0.028863,0.9776,0.99558,-5.9924
"X1.47__282.19207999999998__.M.H..__w.o.MS2.MLS001148620.01.",0.0094048,-0.51777,0.021918,0.98299,0.99816,-5.9926
"X3.635__191.07396__.M.H..__w.o.MS2.2.hydroxy.4.methyl.3H.benzo.e..1.4.diazepin.5.4H..one",-0.0047985,-0.045993,-0.012467,0.99032,0.99816,-5.9928
"X0.588__268.02832000000001__.M.Na..__Unknown",-0.004997,-1.129,-0.011429,0.99113,0.99816,-5.9928
"X1.072__131.0668__.M.H..__w.o.MS2.PANTOLACTONE",0.0038348,-0.13166,0.010588,0.99178,0.99816,-5.9928
"X7.025__351.24707000000001__.M.H..__w.o.MS2.Unknown..carbon.number.21...PlaSMA.ID.1929",-0.0048094,0.4658,-0.0090326,0.99299,0.99816,-5.9928
"X0.58__448.02573000000001__.M.H..__Unknown",0.0039691,-0.34375,0.0056588,0.99561,0.99816,-5.9929
"X7.279__346.25882000000001__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1904",-0.0021906,0.13907,-0.003447,0.99732,0.99816,-5.9929
"X5.975__310.23257000000001__.M.CH3OH.H..__w.o.MS2.Melophlin.M",0.0012208,-0.24777,0.0023714,0.99816,0.99816,-5.9929
