"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"X7.068__523.32489__.M.Na..__w.o.MS2.4...5..5.hydroxy.3.....2Z..2.methylbut.2.enoyl.oxy.methyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.5.6.7.8.8a.octahydronaphthalen.1.yl.methoxy..4.oxobutanoic.acid",0.10856,0.1098,0.51349,0.60885,0.74278,-6.8535
"X0.853__100.07642__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.14",0.11095,-0.27396,0.50364,0.61573,0.74278,-6.8586
"X4.494__214.08488__.M.H..__w.o.MS2.MLS002153472.01.N.Phenylanthranilic.acid91.40.7",0.10034,-0.67113,0.50273,0.61636,0.74278,-6.859
"X3.486__240.14879__.M.H..__Unknown",0.10781,-0.88553,0.50027,0.61809,0.74278,-6.8602
"X1.459__263.04498__.M.H..__w.o.MS2.Cadaverine.Tartrate",0.091188,-0.23702,0.49881,0.61912,0.74278,-6.861
"X6.191__296.22397__.M.H..__w.o.MS2.Unknown..carbon.number.17...PlaSMA.ID.1530",0.076299,-0.35044,0.49869,0.6192,0.74278,-6.861
"X6.636__469.1416__.M.H..__w.o.MS2.Unknown..carbon.number.20...PlaSMA.ID.2546",-0.14395,-1.0007,-0.49524,0.62162,0.74278,-6.8628
"X0.876__234.90782__.M.H..__Unknown",-0.16464,-0.59695,-0.49358,0.62279,0.74278,-6.8636
"X4.166__427.65363__.M.2H.2.__Unknown",0.17189,-0.26318,0.49312,0.62311,0.74278,-6.8638
"X4.349__262.05334__.M.H..__w.o.MS2.Phosphotyrosine",-0.056308,-0.50078,-0.49309,0.62314,0.74278,-6.8638
"X4.664__249.12032__.M.H..__w.o.MS2.MLS000860057.01.6.Hydroxymelatonin",-0.21762,-0.34185,-0.48852,0.62636,0.74463,-6.8661
"X3.599__499.16754__.M.H..__w.o.MS2.Mundulone.Acetate",-0.25635,-0.571,-0.4768,0.63464,0.75248,-6.8717
"X0.823__224.93936__.M.H..__Unknown",-0.159,-0.36968,-0.45962,0.64688,0.76497,-6.8798
"X3.43__345.14542__.M.H..__w.o.MS2.MLS001139277.01..2S..5.oxo.1..3.oxo.1H.2.benzofuran.1.yl..N..oxolan.2.ylmethyl.pyrrolidine.2.carboxamide",0.053397,-0.17409,0.45329,0.65142,0.7683,-6.8826
"X7.121__394.34579__.M.H..__Unknown",-0.14572,-1.6684,-0.43696,0.66317,0.7801,-6.8899
"X0.831__168.94781__.M.H..__Unknown",-0.11976,0.2777,-0.43235,0.66651,0.78197,-6.8919
"X1.009__102.05475__.M.H..__w.o.MS2.1.Aminocyclopropane.1.carboxylic.acid..LC.ESI.QTOF..MS2..CE",-0.030888,0.062075,-0.42585,0.67122,0.78543,-6.8947
"X4.041__207.10066__.M.H..__w.o.MS2.Unknown..carbon.number.12...PlaSMA.ID.706",-0.065938,-0.0023632,-0.38955,0.69778,0.81438,-6.9095
"X7.533__373.23193__.M.H..__w.o.MS2.5..5.methoxycarbonyl.5.8a.dimethyl.2.methylidene.3.4.4a.6.7.8.hexahydro.1H.naphthalen.1.yl..3.methylpentanoic.acid",0.057522,-0.029618,0.38462,0.70142,0.81649,-6.9114
"X2.497__176.07837__.M.H..__w.o.MS2.allantonin",0.058246,0.17111,0.37027,0.71204,0.82671,-6.9169
"X5.676__292.26431__.M.H..__Unknown",0.055292,0.012666,0.36305,0.71741,0.83023,-6.9195
"X0.615__256.00082__.M.H..__w.o.MS2.methyl.2...2.3.dihydroxybenzoyl.amino..3.hydroxypropanoate",0.050067,0.062982,0.35962,0.71996,0.83023,-6.9207
"X3.088__192.04961__.M.CH3OH.H..__w.o.MS2.Aconitic.Acid",0.032894,-0.054947,0.3587,0.72065,0.83023,-6.9211
"X7.016__350.1781__.M.H..__w.o.MS2.MMV688888",-0.090197,-0.1778,-0.35207,0.7256,0.83378,-6.9234
"X0.58__493.00061__.M.K..__Unknown",0.071728,0.42371,0.34439,0.73135,0.83793,-6.9261
"X7.223__295.2038__.M.H..__w.o.MS2.ISOPALMITIC.ACID",-0.12548,-0.066212,-0.34224,0.73295,0.83793,-6.9268
"X1.719__168.95728__.M.H..__Unknown",-0.070261,-0.26264,-0.33452,0.73875,0.8424,-6.9295
"X3.914__173.07692__.M.H..__w.o.MS2.C8H12O4..PlaSMA.ID.403",-0.055581,-0.0050861,-0.32905,0.74287,0.84495,-6.9313
"X4.288__381.20364__.M.H..__w.o.MS2.2..2.hydroxy.6.methylhept.5.en.2.yl..7..3.methylbut.2.enyl..2.3.dihydro.1.benzofuran.5.carboxylic.acid",0.22929,-0.43724,0.31353,0.7546,0.8561,-6.9363
"X0.588__113.10735__.M.H..__Unknown",0.043806,-0.14154,0.30846,0.75843,0.85727,-6.9379
"X0.58__299.97571__.M.K..__Unknown",0.040143,-0.0011167,0.30711,0.75946,0.85727,-6.9383
"X0.58__429.93588__.M.H..__Unknown",0.04064,0.063006,0.29826,0.76619,0.86113,-6.941
"X0.582__411.03882__.M.Na..__Unknown",0.062343,0.18167,0.29367,0.76968,0.86113,-6.9423
"X4.557__376.13257__.M.H..__w.o.MS2.BEZ.M",0.12782,-1.67,0.29364,0.7697,0.86113,-6.9423
"X1.647__156.07687__.M.H..__w.o.MS2.L.Histidine..CE0..HNDVDQJCIGZPNO.YFKPBYRVSA.N",-0.043865,0.055117,-0.29105,0.77167,0.86113,-6.9431
"X0.799__146.11668__.M.H..__w.o.MS2.Acetylcholine..LC.ESI.QTOF..MS2..CE",0.046366,-0.10384,0.28995,0.77251,0.86113,-6.9434
"X4.953__241.142__.M.H..__w.o.MS2.Imiquimod",0.066427,-0.11658,0.28349,0.77744,0.8636,-6.9453
"X7.126__545.40198__.M.H..__Unknown",0.063411,-0.30167,0.28199,0.77859,0.8636,-6.9457
"X3.921__481.21182__.M.H..__Unknown",-0.079728,-0.1689,-0.27007,0.78772,0.87156,-6.949
"X6.698__371.10925__.M.H..__w.o.MS2.Chelerythrine",-0.063291,-5.0141,-0.25232,0.80136,0.88223,-6.9536
"X1.348__200.97656__.M.H..__Unknown",0.049003,0.093964,0.24988,0.80324,0.88223,-6.9542
"X1__412.97314__.M.K..__Unknown",0.070987,0.42381,0.24617,0.80611,0.88223,-6.9552
"X4.339__514.21057__.M.H..__w.o.MS2.4..7.acetyloxy.5.chloro.3...1E.3E..3.5.dimethylhepta.1.3.dienyl..7.methyl.6.8.dioxoisoquinolin.2.yl.butanoic.acid",0.14575,-0.80402,0.24588,0.80633,0.88223,-6.9552
"X2.433__188.07315__.M.H..__w.o.MS2.MLS001048891.01.methyl.quinoline.2.carboxylate",-0.021231,0.039259,-0.24471,0.80723,0.88223,-6.9555
"X3.089__160.04459__.M.H..__w.o.MS2.Brompheniramine",-0.021549,-0.063801,-0.24143,0.80977,0.88284,-6.9563
"X1.01__89.04212__.M.H..__Unknown",0.011094,0.024876,0.23242,0.81673,0.88706,-6.9585
"X1.937__146.06015__.M.H..__w.o.MS2.4.Hydroxyquinoline..PlaSMA.ID.180",-0.024673,0.13362,-0.22906,0.81934,0.88706,-6.9592
"X6.129__337.07611__.M.Na..__7.8.dihydroxy.5.6.dimethoxy.2.phenyl.4H.chromen.4.one",-0.049497,-2.5985,-0.22874,0.81958,0.88706,-6.9593
"X2.958__169.07578__.M.H..__w.o.MS2.Norharman..PlaSMA.ID.382",-0.01895,0.05255,-0.22228,0.82459,0.89032,-6.9608
"X4.572__169.12546__.M.H..__w.o.MS2.Unknown..carbon.number.10...PlaSMA.ID.387",0.060046,-0.27899,0.21654,0.82905,0.89097,-6.962
"X1.61__268.10373__.M.H..__Adenosine..LC.ESI.QTOF..MS2..CE",0.0585,-0.86421,0.21637,0.82918,0.89097,-6.9621
"X1.011__321.08444__.M.Na..__w.o.MS2.MMV010764",-0.14844,-0.6859,-0.2093,0.83468,0.89305,-6.9636
"X0.586__196.03073__.M.H..__w.o.MS2.N.Methylbenzylamine.Hydrochloride",-0.1316,-1.1015,-0.20388,0.8389,0.89305,-6.9647
"X5.271__207.09741__.M.H..__w.o.MS2.3.methyl.6..2.methylpropyl.piperazine.2.5.dione",-0.040171,-0.36415,-0.20304,0.83956,0.89305,-6.9649
"X1.095__252.15924__.M.H..__Unknown",0.019726,-0.22948,0.2015,0.84076,0.89305,-6.9652
"X0.928__183.91464__.M.H..__Unknown",-0.053377,-0.10147,-0.20106,0.8411,0.89305,-6.9653
"X4.072__163.07663__.M.H..__w.o.MS2.Isosafrole",-0.035177,-0.092169,-0.19067,0.84921,0.89938,-6.9673
"X3.087__305.09695__.M.H..__w.o.MS2.N.Acetyl.Asp.Glu",0.016895,-0.082797,0.18826,0.85109,0.89938,-6.9678
"X0.986__267.03__.M.Na..__Unknown",-0.025068,0.28609,-0.17197,0.86385,0.9107,-6.9707
"X4.724__446.16519__.M.2H.2.__w.o.MS2.1..3..2.3.dihydrobenzo.b..1.4.dioxin.6.yl..7.hydroxy.2.methyl.4.oxo.6.propyl.4H.chromen.8.yl..N.N.dimethylmethanaminium.chloride",0.069411,-0.32058,0.16874,0.86637,0.91122,-6.9713
"X7.534__533.21124__.M.H..__Unknown",0.06045,0.071614,0.16125,0.87226,0.91516,-6.9725
"X4.613__311.16034__.M.H..__w.o.MS2..16alpha.17beta..estra.1.3.5.10..triene.3.16.17.triol",0.10458,-0.81084,0.15594,0.87642,0.91516,-6.9733
"X7.368__347.29886__.M.H..__w.o.MS2.3...Z..heptadec.10.enyl.benzene.1.2.diol",0.037093,0.22068,0.15395,0.87799,0.91516,-6.9736
"X0.579__451.927__.M.K..__Unknown",0.024119,0.0061682,0.15236,0.87924,0.91516,-6.9739
"X6.078__302.31317__.M.H..__w.o.MS2.MLS001066334.01.D.erythro.Dihydrosphingosine764.22.7",-0.027204,-0.062415,-0.15094,0.88036,0.91516,-6.9741
"X4.019__162.0925__.M.H..__w.o.MS2.Tryptophol",0.052063,-0.15654,0.13032,0.8966,0.92989,-6.977
"X0.738__228.96953__.M.H..__Unknown",0.020769,-0.12096,0.12233,0.90291,0.93127,-6.978
"X5.678__263.06464__.M.H..__w.o.MS2.MLS001240214.01.2..3.Chloro.2.methyl.phenylamino..nicotinic.acid",-0.040282,-1.4909,-0.12088,0.90405,0.93127,-6.9782
"X5.028__313.17542__.M.H..__w.o.MS2.m.z.313.of.diterpene.esters..collected.from.12.deoxyphorbol.13.acetate.",-0.014417,-0.22773,-0.12071,0.90418,0.93127,-6.9782
"X1.456__132.10356__.M.H..__Leucine",-0.0084423,0.11369,-0.11717,0.90698,0.932,-6.9786
"X6.847__307.20605__.M.Na..__w.o.MS2..1R.3S.5S..8.methyl.8.azabicyclo.3.2.1.octan.3.yl.3.hydroxy.2.phenylpropanoate",0.029295,0.46694,0.11238,0.91077,0.93374,-6.9792
"X0.988__254.99437__.M.H..__Unknown",-0.019766,0.19031,-0.10761,0.91454,0.93547,-6.9797
"X0.854__174.14882__.M.H..__w.o.MS2.Unknown..carbon.number.9...PlaSMA.ID.410",0.023335,-0.086909,0.098449,0.92179,0.94073,-6.9807
"X6.063__229.11755__.M.H..__w.o.MS2.Proline.hydroxyproline",-0.022948,-0.5979,-0.089583,0.92882,0.94574,-6.9815
"X1.456__86.09728__.M.H..__w.o.MS2.Unknown..carbon.number.5...PlaSMA.ID.6",-0.0045335,-0.039506,-0.079944,0.93646,0.94984,-6.9823
"X1.073__83.06094__.M.H..__w.o.MS2.2.Methylimidazole",-0.0053939,-0.019535,-0.079147,0.93709,0.94984,-6.9824
"X3.811__500.19775__.M.H..__w.o.MS2.N..4.5.dihydroxy.2...4..hydroxy.phenyl.methyl..5.oxo.3.phenyl.2H.furan.2.yl.oxy..6..methoxymethyl.oxan.3.yl.acetamide",0.024026,-0.24885,0.07441,0.94085,0.95149,-6.9827
"X4.421__287.15936__.M.H..__w.o.MS2.2..1.hydroxy.1.methoxy.3.methylbutyl..6.methyl.5H..1.3.dioxolo.4.5.c.pyridin.4.one",-0.0028665,-0.14233,-0.026468,0.97894,0.98778,-6.9852
"X0.894__190.97855__.M.H..__Unknown",-0.0026985,-0.39195,-0.011483,0.99086,0.99414,-6.9855
"X1.458__432.23935__.M.H.H2O..__w.o.MS2.Nakijiquinone.C",-0.0033073,-0.082619,-0.010618,0.99155,0.99414,-6.9855
"X6.291__293.2175__.M.H..__w.o.MS2.Unknown..carbon.number.18...PlaSMA.ID.1487",-0.0019673,-0.21812,-0.0078076,0.99379,0.99414,-6.9855
"X1.01__91.02156__.M.CH3OH.H..__Unknown",-0.00051893,0.026193,-0.0073628,0.99414,0.99414,-6.9855
